IP:62.48.187.246   Website:www.pornhub.com

2023-04-04 00:09:51 INFO:Logging results to trials/2023-04-04_00:09:51/logs
2023-04-04 00:09:51 INFO:Strategies will only be allowed to use protocols: TCP
2023-04-04 00:09:51 INFO:Initializing 1000 strategies with 0 input-action trees and 1 output-action trees of input size 2 and output size 2 for evolution over 10 generations.
2023-04-04 00:09:51 INFO:================================================================================================================================
2023-04-04 00:09:51 INFO:Generation 0:

  0%|          | 0/1000 [00:00<?, ?it/s]
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:42:True:48}(fragment{ip:-1:True}(,tamper{TCP:options-sack:replace:}),duplicate)-| [TCP:options-altchksumopt:]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-fragment{tcp:47:False:23}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False:25}-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:-1:True}(fragment{ip:-1:False:5}(duplicate,),drop)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate(,tamper{TCP:options-sack:replace:}),)-| [TCP:flags:A]-fragment{ip:-1:True}(tamper{TCP:seq:replace:3953976605},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-| [TCP:load:]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:47:True}(duplicate,)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(fragment{ip:-1:True}(fragment{tcp:-1:False},),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,fragment{tcp:-1:False})-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:38:True}(fragment{tcp:24:True:12}(fragment{tcp:48:False:24},),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{tcp:-1:False}(drop,))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:False}(,fragment{ip:-1:False:5})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:50:False}(fragment{tcp:-1:False}(,fragment{tcp:-1:False}(fragment{tcp:-1:False}(duplicate,tamper{TCP:dataofs:replace:15}),)),)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sack:]-fragment{tcp:38:True}(fragment{tcp:8:True}(fragment{tcp:-1:False},tamper{TCP:options-eol:corrupt}),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sack:]-fragment{tcp:-1:False:9}(fragment{tcp:-1:False}(fragment{tcp:-1:False}(,fragment{tcp:-1:False}),),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(duplicate,)-| [TCP:flags:A]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:5:False:34}-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:flags:corrupt},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(drop,fragment{tcp:-1:False}(,fragment{tcp:-1:True}))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False:5}(drop,fragment{tcp:-1:False:5}(,fragment{tcp:-1:True}(,duplicate)))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}-| [TCP:flags:A]-fragment{tcp:22:False}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{tcp:-1:False}(fragment{tcp:-1:True},))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:-1:True}(fragment{ip:-1:True},duplicate)-| [TCP:options-altchksumopt:]-fragment{tcp:55:False:26}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:51:False:25}(,fragment{tcp:-1:False})-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:True}(fragment{tcp:27:False:14}(duplicate(tamper{TCP:window:corrupt},),duplicate),tamper{TCP:flags:replace:FA})-| [TCP:options-nop:]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,fragment{tcp:-1:True})-| [TCP:flags:A]-fragment{tcp:-1:True:2}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:44:False:1}(fragment{tcp:-1:False},fragment{tcp:-1:False:44})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},tamper{TCP:options-altchksumopt:replace:})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:3:False:1}(duplicate,)-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(duplicate,drop)-| [TCP:options-altchksumopt:]-duplicate(tamper{TCP:urgptr:corrupt},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:38:True}(fragment{tcp:-1:False}(fragment{tcp:48:False:24}(duplicate,),),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:False}(,fragment{tcp:-1:False}(,duplicate(fragment{tcp:-1:True},))),)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:42:True:48}(fragment{tcp:20:True:18},duplicate)-| [TCP:options-altchksumopt:]-fragment{ip:-1:True:20}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:27:False}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:-1:False}-| [TCP:flags:A]-tamper{TCP:options-eol:corrupt}(tamper{TCP:seq:replace:1362858588},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:56:False:38}-| [TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False:47}-| [TCP:flags:A]-fragment{tcp:26:False:45}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{tcp:31:True:15})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:-1:True}(,fragment{tcp:-1:True:26}(tamper{TCP:options-altchksumopt:corrupt},))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False},)-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}-| [TCP:flags:A]-fragment{tcp:-1:False}(tamper{TCP:reserved:replace:2},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:13:False}(fragment{tcp:-1:True}(duplicate,),)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:9:False:7}(fragment{tcp:-1:False}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-duplicate-| [TCP:flags:A]-fragment{tcp:9:True:4}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:45:True}-| [TCP:flags:A]-fragment{ip:-1:True:19}(,duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:23:False:11}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-tamper{TCP:ack:replace:953994571}-| [TCP:flags:A]-tamper{TCP:ack:corrupt}(tamper{TCP:options-sackok:replace:},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:34:True:48}-| [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(duplicate,)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:50:False:14}-| [TCP:options-altchksumopt:]-duplicate-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:seq:replace:1504396523},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:True}(duplicate(,tamper{TCP:options-md5header:replace:7a935892ec251ad643cd88ec48f54f4a}),tamper{TCP:flags:replace:FA})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:26:False}(fragment{tcp:-1:False}(fragment{tcp:30:True:15},),duplicate),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True:25}-| [TCP:flags:A]-duplicate-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:options-eol:replace:},)-| [TCP:flags:A]-fragment{tcp:28:True:14}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:27:True:36}-| [TCP:flags:A]-fragment{tcp:5:False:2}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:True}(,fragment{tcp:52:False:8}),)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:-1:True:5}(tamper{TCP:dataofs:corrupt},),fragment{tcp:-1:True})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:28:True:14}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:24:False}(,fragment{tcp:-1:False}(,fragment{tcp:-1:True}))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:30:False:15}(fragment{tcp:-1:True},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:42:True:48}(,duplicate)-| [TCP:options-altchksumopt:]-fragment{tcp:38:False}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-| [TCP:flags:A]-fragment{tcp:13:False:33}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate,fragment{tcp:51:True:25})-| [TCP:flags:A]-fragment{tcp:17:False}(tamper{TCP:load:corrupt},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-fragment{tcp:42:True:48}(fragment{ip:-1:True}(,tamper{TCP:ack:replace:3979164376}),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{ip:-1:True}-| [TCP:options-altchksumopt:]-fragment{tcp:20:False:10}(duplicate,)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:chksum:replace:29340},tamper{TCP:options-altchksumopt:corrupt})-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:59:True}(fragment{tcp:23:True}(fragment{tcp:-1:True},),)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:50:False}(fragment{tcp:-1:False}(,fragment{ip:-1:True}(duplicate,)),fragment{tcp:-1:True:5})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-tamper{TCP:load:replace:}(tamper{TCP:options-wscale:replace:224},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:30:False}-| [TCP:flags:A]-fragment{ip:-1:False}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},fragment{tcp:11:False:5})-| [TCP:options-altchksumopt:]-fragment{tcp:58:False}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{ip:24:True:12}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:44:False:1}(fragment{tcp:-1:False}(fragment{tcp:-1:False},),fragment{tcp:-1:False})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:10:True}(,fragment{tcp:26:False:13})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate(,duplicate),)-| [TCP:flags:A]-fragment{tcp:10:True:5}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:False}(fragment{tcp:-1:False},tamper{TCP:seq:replace:4013391289}),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:-1:False}(,fragment{tcp:-1:False}(,fragment{tcp:-1:False}(,fragment{tcp:-1:True})))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,duplicate(,fragment{tcp:-1:True}))-| [TCP:flags:A]-fragment{tcp:47:True:33}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False:5}(,fragment{tcp:-1:False}(duplicate,))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:236},fragment{tcp:-1:False}(fragment{tcp:29:False}(fragment{tcp:-1:True},),))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}-| [TCP:flags:A]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},fragment{tcp:50:True})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{ip:-1:True:14}(,duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate,)-| [TCP:flags:A]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True:8},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:flags:replace:FSAN}(drop,),tamper{TCP:options-altchksumopt:corrupt})-| [TCP:flags:A]-fragment{tcp:13:True}(duplicate,)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-tamper{TCP:load:corrupt}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:False}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),)-| [TCP:options-nop:]-| [TCP:reserved:0:0]-duplicate-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-duplicate-| [TCP:flags:A]-fragment{tcp:-1:True}(fragment{ip:-1:True},duplicate(,tamper{TCP:options-eol:replace:}))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:False}(,duplicate),fragment{tcp:-1:True:10})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(,tamper{TCP:options-nop:replace:})-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-fragment{ip:-1:False:17}(tamper{TCP:options-uto:corrupt},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-duplicate(,duplicate)-| [TCP:flags:A]-tamper{TCP:options-nop:corrupt}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(fragment{tcp:28:False:23}(fragment{tcp:-1:False},),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate,)-| [TCP:flags:A]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},)-| [TCP:options-sack:]-tamper{TCP:seq:corrupt}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:-1:False}(duplicate,fragment{tcp:-1:False})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{tcp:-1:True:5}(duplicate,fragment{tcp:-1:True}(,duplicate)))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}-| [TCP:flags:A]-fragment{ip:15:True:16}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:-1:True}(,tamper{TCP:flags:replace:FSAN}(tamper{TCP:flags:replace:A},))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(fragment{tcp:9:True}(,tamper{TCP:reserved:replace:0}(fragment{tcp:-1:True},)),)-| [TCP:options-sackok:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:26:True}(fragment{tcp:-1:False}(,duplicate),),duplicate)-| [TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(tamper{TCP:options-altchksumopt:replace:},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:True}(duplicate,tamper{TCP:flags:replace:FA})-| [TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate(duplicate,),tamper{TCP:load:replace:__DNS_REQUEST__})-| [TCP:flags:A]-fragment{tcp:32:True:5}(tamper{TCP:chksum:replace:2865},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:47:True}-| [TCP:flags:A]-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(duplicate,)-| [TCP:flags:A]-fragment{ip:19:False:38}(tamper{TCP:ack:corrupt},fragment{tcp:-1:True})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-fragment{tcp:26:True:5}(duplicate,)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:-1:False}-| [TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-duplicate(,tamper{TCP:options-sackok:replace:})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:38:True}(fragment{tcp:-1:False}(fragment{tcp:-1:False},),fragment{tcp:-1:False})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-fragment{tcp:27:True}(,duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{ip:12:False}(duplicate,fragment{tcp:-1:True}(,duplicate)))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:False}(,fragment{tcp:-1:False}(,duplicate(fragment{tcp:-1:True}(fragment{tcp:-1:False},),fragment{tcp:-1:True}))),)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:-1:True}(,duplicate(,tamper{TCP:options-eol:replace:}))-| [TCP:options-altchksumopt:]-fragment{tcp:2:True:20}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(fragment{tcp:-1:False}(,fragment{tcp:41:False}),duplicate(,fragment{tcp:-1:True}))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:6:True:3}-| [TCP:flags:A]-fragment{tcp:-1:False}(tamper{TCP:options-md5header:corrupt},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,fragment{tcp:-1:True}(,duplicate))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{ip:-1:False}(fragment{tcp:8:True}(fragment{tcp:-1:False},),duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:-1:True}(,fragment{tcp:24:True:5}(,tamper{TCP:options-eol:replace:}))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-fragment{ip:-1:False:31}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},fragment{tcp:-1:True})-| [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(duplicate,)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:True:15}(,duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:-1:False:5}-| [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(,tamper{TCP:ack:replace:664214893})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:True}(drop,fragment{tcp:-1:False}),)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:17:False:47}-| [TCP:options-altchksumopt:]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:True}(fragment{tcp:27:False:14}(duplicate(tamper{TCP:window:corrupt}(drop,),),duplicate),tamper{TCP:flags:replace:FA})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(fragment{tcp:-1:False:5}(,fragment{tcp:32:False}),)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{tcp:11:True}(duplicate,)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:False}(duplicate,)-| [TCP:flags:A]-fragment{tcp:28:False:14}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},fragment{tcp:-1:False}(duplicate,))-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(duplicate,fragment{tcp:-1:True})-| [TCP:flags:A]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},fragment{tcp:-1:True})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}(fragment{tcp:28:False:23},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:-1:True}(fragment{tcp:-1:False}(duplicate,fragment{tcp:-1:True}),drop)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:47:True}(tamper{TCP:options-uto:replace:236}(tamper{TCP:load:replace:__DNS_REQUEST__},),tamper{TCP:options-uto:replace:236})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-sackok:]-fragment{tcp:-1:True}(fragment{tcp:27:False:14}(duplicate(tamper{TCP:window:corrupt},),duplicate),tamper{TCP:flags:replace:FA})-| [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(duplicate,)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:flags:A]-fragment{ip:-1:True}(tamper{TCP:ack:corrupt},fragment{tcp:-1:True})-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-| [TCP:flags:A]-tamper{TCP:window:replace:60}(tamper{TCP:dataofs:corrupt},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-eol:]-fragment{tcp:-1:True:5}(fragment{tcp:55:False:27},)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:-1:True}-| [TCP:flags:A]-fragment{tcp:3:True:40}(,duplicate)-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-altchksumopt:]-fragment{tcp:31:False:7}(duplicate,drop)-| [TCP:flags:A]-fragment{ip:40:True}-| \/  (Evaluated 1 times: [0])
Avg. Fitness 0.0: [TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:False}(fragment{tcp:51:True:25}(fragment{tcp:-1:False},),),fragment{tcp:-1:True:10})-| \/  (Evaluated 1 times: [0])
