Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-eol:]-drop-|,1,[-1000]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,[TCP:options-eol::1]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:7:True:3}(tamper{TCP:chksum:corrupt},tamper{TCP:options-uto:replace:2})-|[TCP:options-sack:]-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-md5header:503ac67eb64ee52755acb7053b28edf1]-fragment{tcp:-1:True}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(drop,tamper{TCP:urgptr:replace:51391})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(fragment{tcp:32:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:dport:replace:34074}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:chksum:replace:27126}-|,1,[0]
0.0,"[TCP:options-mss:45148]-tamper{TCP:ack:replace:1019576424}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(duplicate,),fragment{tcp:-1:True})-|[TCP:reserved:4]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:flags:A]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:flags:corrupt}(tamper{TCP:options-wscale:replace:29},)-|",1,[0]
0.0,[TCP:options-altchksum:0]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:load:__HTTP_REQUEST__]-duplicate(,tamper{TCP:sport:corrupt})-|",1,[0]
0.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:sport:replace:62573}-|,1,[0]
0.0,"[TCP:options-altchksum:0]-tamper{TCP:options-eol:replace:}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:True}(tamper{TCP:window:replace:160}(fragment{ip:-1:True:5}(tamper{TCP:options-altchksum:corrupt},fragment{tcp:-1:False}),),fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:urgptr:replace:51391},duplicate(,tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:169},)))-|[TCP:options-altchksum:168:2]-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,fragment{ip:-1:True:12})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:False},),duplicate(duplicate,))-|[TCP:options-eol:]-tamper{TCP:options-uto:replace:183}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:seq:105612254]-|,1,[0]
0.0,"[TCP:options-wscale:235:1]-tamper{TCP:flags:replace:PAEN}(tamper{TCP:window:replace:20},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt},tamper{TCP:options-uto:corrupt}(drop,))-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:7:True:3}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:40}(duplicate(tamper{TCP:options-sack:replace:},),)-|[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-uto:replace:40},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:40}(duplicate(tamper{TCP:options-sack:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:1}(duplicate(tamper{TCP:seq:corrupt}(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:load:replace:pvmyga73gu},),),),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:flags:A]-tamper{TCP:chksum:corrupt}(tamper{TCP:dport:replace:60141}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt::3]-tamper{TCP:ack:replace:1431848595}-|,1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:False:5}(drop,tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:98}(duplicate,),))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-wscale:corrupt},),)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:41:True}(fragment{tcp:-1:True},tamper{TCP:options-uto:replace:226}(duplicate,))-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:True}(tamper{TCP:load:replace:__DNS_REQUEST__},),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:18:False:9}-|,1,[0]
0.0,[TCP:sport:12122]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate,fragment{tcp:-1:True})-|[TCP:options-nop:]-fragment{tcp:-1:True}-|[TCP:options-sackok:]-tamper{TCP:seq:replace:1584544858}-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-uto:162:4]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:chksum:90]-tamper{TCP:chksum:corrupt}(tamper{TCP:ack:replace:3411229399}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(tamper{TCP:options-sackok:corrupt},),drop)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{ip:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-uto:corrupt},tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-uto:corrupt})-|[TCP:options-nop:]-tamper{TCP:dataofs:replace:8}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-wscale:corrupt},),)-|",1,[0]
0.0,[TCP:chksum:42112]-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:reserved:corrupt}(fragment{ip:-1:False:35}(tamper{TCP:options-wscale:replace:228},fragment{tcp:7:True:3}),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-md5header:82e13a30dcbed29346e655c6493aba5a]-duplicate(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-mss:corrupt}(fragment{ip:-1:True}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-duplicate(,fragment{tcp:13:False})-|",1,[0]
0.0,"[TCP:dataofs:12]-tamper{TCP:options-uto:replace:171}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:-1:True:2}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-mss:replace:44991}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False}(duplicate(,tamper{TCP:options-eol:corrupt}),),)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:55:False:5}(drop,tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:148}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:replace:1019576424}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:dataofs:replace:7},tamper{TCP:ack:corrupt})-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:urgptr:replace:30238}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-altchksum:replace:157}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-mss:26504:0]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:seq:replace:2028260846}-|[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:flags:A]-tamper{TCP:dport:corrupt}(tamper{TCP:ack:replace:3411229399}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:ack:corrupt}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:190},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:window:replace:90},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(drop,duplicate(tamper{TCP:options-sackok:corrupt}(drop,),))-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dataofs:replace:4}-|,1,[0]
0.0,[TCP:options-nop::0]-duplicate-|[TCP:options-sackok:]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-uto:corrupt},tamper{TCP:options-uto:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-sackok:replace:}(tamper{TCP:chksum:corrupt},))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt},tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False}(duplicate(tamper{TCP:options-uto:replace:82},),),)-|",1,[0]
0.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-mss:replace:54062}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate,)-|[TCP:flags:RA]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:True}(tamper{TCP:chksum:corrupt}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-altchksumopt:replace:},),),)-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:43}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:options-altchksum:corrupt},),)-|[TCP:options-sack:]-tamper{TCP:reserved:replace:1}-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-timestamp:replace:78093970}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:options-wscale:replace:29},tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sackok:replace:}(tamper{TCP:chksum:corrupt},),tamper{TCP:flags:corrupt})-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}-|[TCP:options-altchksum:34]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,[TCP:options-sack::0]-|[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:sport:12122]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-md5header:82e13a30dcbed29346e655c6493aba5a]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-md5header:replace:6acf9ada1b629354586d819f767bd366},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(drop,tamper{TCP:options-wscale:corrupt}(tamper{TCP:urgptr:corrupt}(tamper{TCP:options-nop:replace:},),))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:False:5}(drop,tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:98},))-|[TCP:reserved:0]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:41:True}(,tamper{TCP:options-uto:replace:159}(duplicate(,tamper{TCP:dataofs:corrupt}),))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:True}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-sack:corrupt})-|",1,[0]
0.0,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:seq:corrupt}(tamper{TCP:load:replace:pvmyga73gu},)-|[TCP:options-altchksumopt:]-fragment{tcp:29:True:14}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,"[TCP:options-wscale:235:1]-tamper{TCP:flags:replace:PAEN}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:ack:corrupt}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}-|[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:14:False}(,tamper{TCP:options-uto:replace:226}(duplicate,))-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:55:False}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:replace:2}(duplicate(,drop),)-|",1,[0]
0.0,"[TCP:reserved:4]-tamper{TCP:options-nop:corrupt}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(fragment{ip:-1:True}(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:urgptr:replace:51391},duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:169}(tamper{TCP:reserved:corrupt},),),))-|[TCP:options-altchksum:168:2]-duplicate(,tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-wscale:235:1]-tamper{TCP:flags:corrupt}(tamper{TCP:window:replace:20},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:51:False:8}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-duplicate(,fragment{tcp:-1:False:36})-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-uto:replace:40}(tamper{TCP:options-altchksum:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-altchksumopt:replace:},),)-|[TCP:options-altchksumopt::1]-drop-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-sackok:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-nop:corrupt})-|",1,[0]
0.0,"[TCP:options-md5header:82e13a30dcbed29346e655c6493aba5a]-duplicate(,tamper{TCP:flags:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False}(duplicate(tamper{TCP:options-uto:replace:82}(fragment{tcp:-1:False},),),),)-|",1,[0]
0.0,"[TCP:chksum:90]-tamper{TCP:ack:replace:3411229399}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:urgptr:replace:42361}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:options-altchksum:corrupt},duplicate),)-|[TCP:options-timestamp:3643702145]-tamper{TCP:reserved:replace:1}-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:-1:True}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:load:corrupt}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(drop,duplicate(fragment{ip:-1:False:35}(,fragment{tcp:7:True:3}),tamper{TCP:seq:replace:3283222945}))-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:flags:corrupt}(tamper{TCP:options-wscale:replace:29}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(,tamper{TCP:load:corrupt}),)-|[TCP:flags:RA]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}(duplicate(drop,),)-|[TCP:options-sackok::0]-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:window:replace:160}(fragment{ip:-1:True:5}(tamper{TCP:flags:replace:PAEN},),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:urgptr:replace:51391},duplicate(,tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:169}(tamper{TCP:reserved:corrupt},),)))-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[0]
0.0,"[TCP:chksum:90]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-timestamp:replace:3410861795}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:1}(duplicate(tamper{TCP:seq:corrupt}(tamper{TCP:options-altchksumopt:replace:},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-duplicate(tamper{TCP:options-altchksumopt:replace:},fragment{tcp:13:False})-|",1,[0]
0.0,"[TCP:reserved:4]-tamper{TCP:options-nop:corrupt}(tamper{TCP:load:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:41:True}(,tamper{TCP:options-uto:replace:226})-|",1,[0]
0.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-wscale:replace:170}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-duplicate(,duplicate)-|[TCP:options-altchksum:34]-tamper{TCP:options-nop:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt},tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:True}(tamper{TCP:window:replace:160}(fragment{ip:-1:True:5}(,fragment{tcp:-1:False}),),fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-uto:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-sackok:replace:}(tamper{TCP:chksum:corrupt},))-|",1,[0]
0.0,[TCP:sport:12122]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:dataofs:replace:9}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:replace:43},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:flags:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:dport:replace:44838}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate,fragment{tcp:-1:False:5})-|[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:options-mss:replace:24928},)-|[TCP:options-sackok:]-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:urgptr:replace:51391},duplicate(,duplicate(tamper{TCP:options-sack:replace:},duplicate)))-|[TCP:options-altchksum:168:2]-tamper{TCP:options-mss:replace:53430}-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:169}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:148}(tamper{TCP:options-sack:corrupt}(tamper{TCP:chksum:corrupt},),)-|[TCP:options-eol::0]-tamper{TCP:options-mss:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:chksum:replace:11681}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-eol:corrupt}-|[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:14:False}(,tamper{TCP:options-timestamp:replace:3802968776}(duplicate,))-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:replace:160}(fragment{ip:-1:False:5}(tamper{TCP:flags:replace:PAEN},),)-|",1,[0]
0.0,"[TCP:flags:A]-tamper{TCP:dport:corrupt}(tamper{TCP:ack:replace:3411229399}(tamper{TCP:flags:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:34:True:35}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-md5header:corrupt},),tamper{TCP:flags:corrupt})-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:39:True}-|,1,[0]
0.0,[TCP:options-altchksum:0]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksum:169:1]-duplicate(,fragment{ip:-1:True:12})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:148}(tamper{TCP:options-sack:corrupt}(tamper{TCP:chksum:corrupt}(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-altchksum:corrupt},tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-uto:corrupt},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-timestamp:replace:3575814899}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(duplicate(drop,),)-|",1,[0]
0.0,[TCP:options-md5header:3d88ee5576bb57939d529b366c63473c]-duplicate-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:50:False},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:urgptr:replace:51391},duplicate(,tamper{TCP:options-sack:corrupt}(tamper{TCP:options-uto:replace:169},)))-|[TCP:options-altchksum:168:2]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt}(tamper{TCP:options-sack:replace:},),tamper{TCP:options-uto:corrupt}(drop,))-|",1,[0]
0.0,[TCP:options-wscale:252:3]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-|[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate(duplicate(tamper{TCP:options-eol:replace:},),),fragment{tcp:-1:True})-|[TCP:reserved:4]-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:flags:corrupt},tamper{TCP:window:corrupt})-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:-1:False:48}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:}(duplicate(tamper{TCP:options-sack:corrupt},),)-|",1,[0]
