Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,[TCP:ack:1450962407]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:window:replace:50}-|[TCP:options-altchksum:16]-tamper{TCP:window:replace:80}-|,1,[-10]
-10.0,[TCP:dport:9822]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:window:120]-duplicate-|,1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-timestamp:replace:3647771774}-|,1,[-10]
-10.0,[TCP:load:h1u6vu4sno]-duplicate-|,1,[-10]
-10.0,[TCP:dport:64023]-duplicate-|,1,[-10]
-10.0,[TCP:dataofs:13]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:dport:51552]-tamper{TCP:options-uto:replace:239}-|,1,[-10]
-10.0,[TCP:seq:105449501]-duplicate-|,1,[-10]
-10.0,[TCP:chksum:42800]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:14bd5b8bb0c4c62dfa6605055087f08f:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-md5header:685c4f795526c1d257f9c1b79b31a41f]-fragment{ip:-1:False}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:window:replace:50}-|[TCP:options-altchksum:92]-tamper{TCP:options-wscale:replace:103}-|,1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__:2]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-timestamp:4263038344]-tamper{TCP:options-mss:replace:53948}-|,1,[-10]
-10.0,[TCP:options-sackok::1]-duplicate-|[TCP:options-altchksum:23]-duplicate-|,1,[-10]
-10.0,[TCP:window:190]-tamper{TCP:dataofs:replace:7}-|,1,[-10]
-10.0,[TCP:sport:42420]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,[TCP:seq:953877020]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,[TCP:dport:51552]-tamper{TCP:options-uto:replace:149}-|,1,[-10]
-10.0,[TCP:chksum:23847]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:dport:51552]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sack:corrupt},)-|[TCP:reserved:2]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-eol:replace:}-|[TCP:options-wscale:2]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:130}(tamper{TCP:options-nop:replace:},)-|[TCP:sport:45661]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:5571}-|[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-altchksum:141:2]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:dport:51000]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:190]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-sack:corrupt}(tamper{TCP:dataofs:corrupt},),)-|[TCP:sport:36414]-drop-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:window:130]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(drop,tamper{TCP:ack:replace:997001832})-|[TCP:chksum:32392]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|[TCP:options-wscale:134]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:urgptr:23746]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(tamper{TCP:dport:corrupt},)-|[TCP:dport:9379]-tamper{TCP:urgptr:replace:22345}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-|[TCP:urgptr:3732]-tamper{TCP:load:replace:wkzccc6zu0}-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:seq:corrupt}(drop,)-|[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|[TCP:options-altchksum:127]-tamper{TCP:chksum:replace:37320}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:ack:replace:997001832}-|[TCP:reserved:7]-tamper{TCP:sport:replace:39842}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:seq:2813386555]-tamper{TCP:options-mss:replace:15446}-|,1,[-10]
-10.0,[TCP:options-wscale:190]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(duplicate,),)-|[TCP:window:20]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:urgptr:11188]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-eol:replace:}-|[TCP:chksum:40584]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}(tamper{TCP:reserved:corrupt},)-|[TCP:reserved:7]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}-|[TCP:reserved:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:5571}-|[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:chksum:15668]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(duplicate(fragment{tcp:-1:False},),)-|[TCP:reserved:5]-tamper{TCP:dataofs:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:seq:2623387529]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:flags:SA]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-eol:corrupt})-|[TCP:reserved:5]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:options-eol:corrupt}-|[TCP:sport:38163:2]-tamper{TCP:sport:replace:36395}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-sackok:replace:},)-|[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(duplicate(,tamper{TCP:window:corrupt}),),)-|[TCP:options-altchksum:1]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:17996}(fragment{tcp:-1:False},)-|[TCP:window:150:0]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:options-altchksum:134]-tamper{TCP:chksum:corrupt}-|[TCP:sport:61217]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-sackok:corrupt},)-|[TCP:dataofs:1]-tamper{TCP:dataofs:replace:7}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-eol:replace:},tamper{TCP:sport:corrupt})-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:ack:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,duplicate(duplicate(tamper{TCP:options-sack:corrupt},),tamper{TCP:dataofs:corrupt}))-|[TCP:options-timestamp:1033888081]-tamper{TCP:urgptr:replace:20612}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-md5header:2db17b5e57937c0e7d22709d03e8f6c1]-drop-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:options-md5header:9e5c4cfe8badedab5328181e907f096a]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-eol:corrupt}(duplicate(duplicate,),)-|[TCP:options-mss:9140]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(duplicate(duplicate,),)-|[TCP:options-timestamp:2064182437]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol::1]-tamper{TCP:reserved:corrupt}-|[TCP:sport:20756]-tamper{TCP:urgptr:replace:22821}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|[TCP:sport:15597:1]-drop-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(tamper{TCP:dataofs:corrupt},)-|[TCP:seq:924014689]-tamper{TCP:window:replace:70}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(tamper{TCP:load:replace:__HTTP_REQUEST__},),)-|[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|[TCP:options-altchksum:168]-tamper{TCP:sport:replace:5278}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}(duplicate(duplicate,fragment{tcp:-1:True}),)-|[TCP:reserved:6]-tamper{TCP:options-timestamp:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|[TCP:options-altchksum:238]-tamper{TCP:flags:replace:SA}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(duplicate,duplicate),)-|[TCP:seq:1432070147]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{ip:11:True:5}(fragment{tcp:-1:False},tamper{TCP:dataofs:corrupt})-|[TCP:options-mss:2044]-tamper{TCP:flags:replace:RA}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(tamper{TCP:dataofs:corrupt},)-|[TCP:reserved:2]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(duplicate(tamper{TCP:urgptr:replace:47401},tamper{TCP:window:corrupt}),)-|[TCP:options-timestamp:4020297420:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}(duplicate(duplicate(duplicate(tamper{TCP:options-wscale:corrupt},),tamper{TCP:options-altchksumopt:replace:}),fragment{tcp:-1:True}),)-|[TCP:window:70]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(duplicate(,fragment{tcp:-1:False}),)-|[TCP:options-md5header:dafb1e51ebf495be11d30ad24e466043]-drop-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:seq:replace:741056768}(duplicate,)-|[TCP:sport:63943]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:sport:53817]-tamper{TCP:window:replace:110}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-wscale:10]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:True},)-|[TCP:options-timestamp:1033930593]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-duplicate(,tamper{TCP:urgptr:corrupt})-|[TCP:load::2]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:urgptr:31925]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:130}(duplicate,)-|[TCP:urgptr:30876]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:True},),duplicate)-|[TCP:flags:RPCN]-tamper{TCP:load:replace:l0dr9us5h5}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:load:replace:}-|[TCP:flags:RPAUC:2]-drop-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:load:corrupt}-|[TCP:options-timestamp:3683090043:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:window:replace:20}-|[TCP:ack:717231531]-drop-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(tamper{TCP:options-sack:corrupt},),)-|[TCP:seq:2058815557]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{ip:11:True:5}(tamper{TCP:options-sack:corrupt}(duplicate,),tamper{TCP:dataofs:corrupt})-|[TCP:ack:180615790]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|[TCP:ack:3091273541]-drop-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:reserved:7]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:52:False:26}(,tamper{TCP:options-eol:replace:}),tamper{TCP:dataofs:corrupt})-|[TCP:options-altchksum:222]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:urgptr:29525]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|[TCP:chksum:18125:1]-tamper{TCP:chksum:replace:32080}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-altchksum:181]-tamper{TCP:dataofs:replace:10}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:window:190]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-wscale:212]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:dport:48569:0]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:True},)-|[TCP:dport:18475]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(drop,fragment{tcp:-1:False}(duplicate(fragment{tcp:-1:False},),))-|[TCP:dataofs:10]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:chksum:44091]-tamper{TCP:reserved:replace:2}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:seq:corrupt}-|[TCP:options-altchksum:214]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(duplicate,)-|[TCP:load:tjktm1eu3j]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}-|[TCP:options-wscale:105]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{ip:11:True:5}(tamper{TCP:options-sack:corrupt}(duplicate,),tamper{TCP:dataofs:corrupt})-|[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|[TCP:dataofs:15:2]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}(duplicate(,drop),)-|[TCP:chksum:33825]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(duplicate(duplicate,),)-|[TCP:urgptr:20701]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:False:5}-|[TCP:options-uto:16]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:corrupt}(duplicate,)-|[TCP:options-nop::0]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:reserved:replace:6}(duplicate,)-|[TCP:load:__HTTP_REQUEST__]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:reserved:replace:6}(duplicate,)-|[TCP:window:130]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(duplicate(fragment{tcp:-1:False},),)-|[TCP:reserved:0]-duplicate(tamper{TCP:options-uto:corrupt},)-|[TCP:seq:266175120]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-uto:corrupt},)-|[TCP:options-mss:14653]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:45:True:48}(,fragment{tcp:-1:True})-|[TCP:flags:SAU]-tamper{TCP:flags:replace:A}-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:False}-|[TCP:flags:FC]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:urgptr:30066]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-sackok:corrupt}-|[TCP:load:]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-uto:201]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}-|[TCP:dport:15824]-tamper{TCP:seq:replace:1748550359}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:reserved:0]-duplicate(tamper{TCP:options-uto:corrupt},)-|[TCP:dport:60136]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-eol:replace:}(fragment{tcp:20:True:1},),)-|[TCP:urgptr:15510]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(tamper{TCP:urgptr:replace:17897}(fragment{tcp:-1:False}(tamper{TCP:options-altchksumopt:replace:},),),)-|[TCP:options-wscale:185]-tamper{TCP:urgptr:replace:34282}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},)-|[TCP:chksum:6287]-tamper{TCP:options-md5header:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-sackok:replace:}(duplicate,)-|[TCP:flags:FSPECN]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-uto:97:2]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:reserved:corrupt}(duplicate(duplicate(duplicate(,tamper{TCP:options-sack:corrupt}),tamper{TCP:options-altchksumopt:corrupt}),duplicate),)-|[TCP:options-mss:30446]-tamper{TCP:options-wscale:replace:147}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:-1:True})-|[TCP:chksum:13847]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksum:replace:233}(tamper{TCP:options-eol:corrupt},),),duplicate)-|[TCP:sport:18205]-tamper{TCP:options-altchksum:replace:225}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-sack:]-duplicate-|[TCP:reserved:3:0]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:4794}(fragment{tcp:-1:True},)-|[TCP:options-wscale:94]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:replace:51}-|[TCP:options-timestamp:3665143872]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:reserved:7]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}-|[TCP:chksum:28709]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:65198}-|[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|[TCP:options-uto:103]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:148}-|[TCP:window:80]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:options-wscale:181]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:load:replace:toed6yn69l},),)-|[TCP:dataofs:1]-tamper{TCP:dport:replace:45276}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:dataofs:3]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-uto:corrupt}(tamper{TCP:dataofs:replace:15},),)-|[TCP:chksum:16021:1]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:corrupt},)-|[TCP:dataofs:2:3]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}(duplicate(drop,),)-|[TCP:urgptr:30651]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,duplicate)-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:sport:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:urgptr:replace:24188}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),)-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:chksum:replace:25326}(tamper{TCP:flags:replace:FSRAUE},)-|[TCP:chksum:62454]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:window:160]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:reserved:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False:33},)-|[TCP:dataofs:10]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|[TCP:sport:41066]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False:5}-|[TCP:window:170]-tamper{TCP:ack:replace:2134801991}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-eol:corrupt},duplicate(,duplicate))-|[TCP:options-md5header:0b5a6129f06a89a5b8e9338482e33c05]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:ack:replace:79112427}(duplicate,),tamper{TCP:options-md5header:corrupt})-|[TCP:options-sack:]-fragment{tcp:-1:False}-|[TCP:dataofs:2:0]-tamper{TCP:options-mss:replace:20498}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(duplicate,)-|[TCP:options-wscale:93]-tamper{TCP:options-uto:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}-|[TCP:ack:2309787801]-tamper{TCP:options-md5header:replace:b926d727efcaa5001765fcc42c68f8bc}-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:options-uto:138:1]-drop-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|[TCP:seq:2268173556:3]-tamper{TCP:reserved:replace:5}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-timestamp:4168103992:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|[TCP:window:10]-tamper{TCP:options-altchksum:replace:159}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{ip:11:True:5}(tamper{TCP:options-mss:corrupt},tamper{TCP:dataofs:corrupt})-|[TCP:dataofs:6]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|[TCP:chksum:56653:2]-tamper{TCP:chksum:replace:52956}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate-|[TCP:window:20]-duplicate(tamper{TCP:options-timestamp:corrupt},tamper{TCP:urgptr:corrupt})-|[TCP:dport:36698]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:98}(tamper{TCP:chksum:replace:9517}(tamper{TCP:load:replace:toed6yn69l}(duplicate(,tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:load:replace:toed6yn69l}(duplicate,),)),),),)-|[TCP:sport:44668]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},)-|[TCP:load:]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(duplicate,)-|[TCP:options-md5header:9fe9f24b615af3acd2ef98ce1de9cc60]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},)-|[TCP:seq:3340588346]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
