Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:sport:corrupt}(tamper{TCP:chksum:replace:29332},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:dport:corrupt},)-|[TCP:options-altchksumopt:]-tamper{TCP:sport:corrupt}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:37049}-|,1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:sport:replace:20741}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:25:True:6})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-wscale:replace:197},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:26}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:reserved:replace:4}(tamper{TCP:seq:corrupt}(fragment{tcp:-1:True},),),)-|[TCP:options-eol:]-tamper{TCP:flags:replace:PUEN}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:3218844872}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:33},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-timestamp:replace:2919799355},)-|[TCP:options-sackok:]-tamper{TCP:urgptr:replace:47778}-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-nop:replace:})-|[TCP:options-sackok:]-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:reserved:replace:4}(tamper{TCP:options-eol:corrupt},),)-|[TCP:options-eol:]-tamper{TCP:window:replace:70}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:80}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dataofs:replace:14}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:dataofs:corrupt}(drop,))-|[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sackok:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:6:True}(duplicate(tamper{TCP:ack:corrupt},tamper{TCP:options-nop:corrupt}),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:dataofs:replace:5},)-|[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:window:replace:90}(duplicate(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:57:False:28}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:120}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:34:False:17}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:corrupt}(drop,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:80}(tamper{TCP:chksum:corrupt},)-|[TCP:options-sack::1]-duplicate-|",1,[0]
0.0,[TCP:options-sack::0]-drop-|[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:47}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:chksum:corrupt}(duplicate(fragment{tcp:-1:False},),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:chksum:replace:29425}(duplicate,),)-|[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:load:replace:fe4yao4yxh},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-sack:corrupt},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:2143864106}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:ack:corrupt}(drop,)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:reserved:replace:2},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(duplicate(,tamper{TCP:dataofs:replace:14}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:1105669952}(fragment{ip:-1:False}(fragment{tcp:-1:False}(,tamper{TCP:urgptr:replace:28277}),duplicate),)-|[TCP:options-sackok:]-fragment{tcp:3:False:1}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:replace:3980}-|[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:56:True:28}-|,1,[0]
0.0,"[TCP:options-sackok:]-|[TCP:options-sackok:]-fragment{tcp:-1:True}(duplicate,duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:197}-|,1,[0]
0.0,"[TCP:flags:RA]-tamper{TCP:chksum:corrupt}(fragment{tcp:-1:True}(duplicate,),)-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:dport:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:flags:replace:S}(tamper{TCP:urgptr:replace:4941},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-duplicate(fragment{tcp:-1:True},tamper{TCP:options-sack:corrupt})-|",1,[0]
0.0,[TCP:chksum:20917]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:True},)-|[TCP:options-eol:]-duplicate(duplicate,duplicate)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:736896725}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:15:False:10})-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:11:False:36}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:25:True:6})-|[TCP:options-altchksumopt::1]-tamper{TCP:dport:replace:5727}-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(duplicate(,drop),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:47:True},)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:-1:False:21}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:2986191987}(tamper{TCP:options-uto:replace:195},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:9:False:25}(,fragment{tcp:-1:False}(tamper{TCP:window:corrupt},))-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False:5}(fragment{tcp:-1:True},tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,[TCP:options-sackok:]-|[TCP:options-sackok:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:ack:1198889349]-duplicate(tamper{TCP:options-md5header:corrupt},)-|[TCP:options-altchksumopt::3]-tamper{TCP:sport:replace:596}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(duplicate(tamper{TCP:window:replace:40},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(tamper{TCP:window:corrupt}(tamper{TCP:chksum:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(duplicate,)-|[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:True}(duplicate,),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False:5}(fragment{tcp:-1:False}(tamper{TCP:urgptr:corrupt},),tamper{TCP:flags:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:90}(duplicate(tamper{TCP:options-sackok:replace:},),)-|[TCP:options-eol:]-tamper{TCP:seq:replace:242183946}-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:corrupt}-|[TCP:options-sackok:]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:seq:replace:3896605331},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(fragment{tcp:-1:True:37}(,tamper{TCP:options-md5header:replace:2be7053235d433b52d9e5175832b7fc2}),fragment{tcp:58:False:29})-|",1,[0]
0.0,[TCP:options-timestamp:3043721485]-duplicate-|,1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:-1:False}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(,tamper{TCP:options-uto:corrupt}))-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(duplicate(tamper{TCP:options-mss:replace:21245},),duplicate)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-sackok:]-duplicate-|,1,[0]
0.0,"[TCP:options-sack::0]-|[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:chksum:replace:29425},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,tamper{TCP:load:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:366764927}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{ip:31:False:15}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-nop:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:35:True}(fragment{tcp:-1:True},tamper{TCP:ack:corrupt})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:window:replace:190}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:58:True:5}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:3218844872}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(tamper{TCP:urgptr:corrupt},),duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:window:corrupt}(tamper{TCP:urgptr:replace:34914}(fragment{tcp:-1:True}(tamper{TCP:dataofs:corrupt},),),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:False}-|[TCP:options-nop:]-drop-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(fragment{ip:-1:True:28}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-uto:replace:173}(tamper{TCP:options-altchksum:corrupt},))-|",1,[0]
0.0,[TCP:options-uto:78:1]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:57:False:28}(duplicate,tamper{TCP:load:replace:__DNS_REQUEST__}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:80}(tamper{TCP:chksum:corrupt}(tamper{TCP:flags:corrupt},),)-|",1,[0]
0.0,[TCP:reserved:3:3]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:replace:14}(tamper{TCP:urgptr:replace:58722},)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:window:replace:10}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(drop,)-|[TCP:options-sackok:]-tamper{TCP:dport:replace:37936}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(drop,)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:64049}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:27172}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:True:28}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:52:False:6})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dataofs:corrupt}(drop,)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(fragment{ip:-1:True:5}(drop,),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:chksum:replace:29425}(fragment{tcp:-1:False},),)-|[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(duplicate(,tamper{TCP:options-nop:replace:}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:52561}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|[TCP:options-altchksumopt:]-drop-|[TCP:options-nop:]-drop-|,1,[0]
0.0,[TCP:options-eol:]-fragment{ip:-1:False:9}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:90}(duplicate(tamper{TCP:options-sackok:replace:},duplicate),)-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}-|[TCP:options-sackok:]-tamper{TCP:dport:replace:37936}(drop,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False}(,tamper{TCP:seq:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-wscale:corrupt}(duplicate(duplicate,),),duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:9:False:25}(tamper{TCP:sport:replace:34434},fragment{tcp:-1:False}(tamper{TCP:window:corrupt},))-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-altchksum:replace:252}-|[TCP:options-sack::0]-tamper{TCP:chksum:replace:29425}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(fragment{tcp:-1:False},duplicate)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|[TCP:options-sackok:]-duplicate(,tamper{TCP:window:replace:60})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(duplicate(tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:options-nop:replace:},),),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:chksum:replace:29425}(fragment{tcp:-1:False},),)-|[TCP:options-sackok:]-tamper{TCP:window:replace:40}-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:2143864106}(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:2046951244}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(fragment{ip:-1:True:28}(duplicate,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:30}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True:28}-|,1,[0]
0.0,[TCP:chksum:20917]-tamper{TCP:dataofs:replace:7}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:window:corrupt}(tamper{TCP:options-nop:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:False:5}(tamper{TCP:urgptr:corrupt},),)-|",1,[0]
0.0,[TCP:load:__HTTP_REQUEST__]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:replace:80}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(duplicate,)-|[TCP:dport:58076]-tamper{TCP:chksum:replace:50275}-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False:16},)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-nop:]-tamper{TCP:load:replace:}-|,1,[0]
0.0,[TCP:options-sack::0]-drop-|[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:chksum:replace:29425},)-|[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:load:replace:fe4yao4yxh},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(duplicate(tamper{TCP:window:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:71ee41b01bbabac181bb2a7727afe808}-|[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-mss:64844]-fragment{tcp:-1:False}(duplicate(,drop),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(duplicate(tamper{TCP:load:replace:fe4yao4yxh},),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:True}(duplicate,fragment{tcp:-1:False:5}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},)-|[TCP:options-nop::2]-tamper{TCP:ack:replace:2856908287}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:True:28}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:replace:23596}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(duplicate(,tamper{TCP:options-eol:replace:}),),duplicate)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:52561}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{ip:31:False:15}(fragment{ip:-1:False:5},)-|",1,[0]
0.0,[TCP:options-sackok:]-drop-|[TCP:options-sackok:]-tamper{TCP:window:replace:20}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(duplicate,)-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(fragment{ip:-1:False:48},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:23:False:44}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:ack:replace:2738489768}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:replace:FPAEN}-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(drop,tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:7:True:7}(duplicate,fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:18098}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:865572778}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:180}(duplicate(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:47:True}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:seq:replace:739002011}(tamper{TCP:options-altchksum:replace:218}(tamper{TCP:seq:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(fragment{ip:-1:True:28}(duplicate,),)-|[TCP:options-sackok:]-tamper{TCP:seq:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(duplicate(,tamper{TCP:dataofs:replace:14}),)-|[TCP:reserved:0]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{ip:31:False:15}(fragment{ip:22:False},)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:093d33f581aaec5b09003a311fc1bf81}-|,1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:chksum:corrupt}(duplicate(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:chksum:replace:29425},)-|[TCP:options-sackok:]-tamper{TCP:urgptr:replace:3557}(duplicate(tamper{TCP:load:replace:fe4yao4yxh},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:window:replace:10},)-|[TCP:dport:33729]-tamper{TCP:flags:replace:PA}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:replace:bk3yyrhn38}(tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:6}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:832034134628fcde405eaf30f412e981}(duplicate(duplicate(,tamper{TCP:options-eol:replace:}),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False:5}(fragment{tcp:-1:False:5},tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:ack:replace:1918969727}-|,1,[0]
0.0,[TCP:options-sackok::0]-duplicate-|[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-uto:replace:173}(tamper{TCP:options-altchksum:corrupt},))-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
