Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,[TCP:options-uto:218]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:3328118759]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:seq:1935241022:3]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,[TCP:ack:1921012231]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:seq:3285975161:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-wscale:191]-drop-|,1,[-10]
-10.0,[TCP:options-uto:137]-duplicate-|,1,[-10]
-10.0,[TCP:dataofs:12]-duplicate-|,1,[-10]
-10.0,[TCP:chksum:20487]-duplicate-|,1,[-10]
-10.0,[TCP:ack:1921012231]-drop-|,1,[-10]
-10.0,[TCP:options-md5header:23e053e92fd7c28bf0dfea2484140c5a]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-md5header:119e0a4fa698ff736a402b1f846b1141]-tamper{TCP:dataofs:replace:13}-|,1,[-10]
-10.0,[TCP:reserved:2]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:flags:FSRUC]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:options-md5header:replace:3858e963d63a85d5336dc5d641faed16}-|,1,[-10]
-10.0,[TCP:ack:637356214]-tamper{TCP:load:replace:}-|,1,[-10]
-10.0,[TCP:options-uto:148]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:load::1]-fragment{tcp:29:False:18}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-wscale:corrupt})-|[TCP:options-altchksum:180]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-altchksum:39]-duplicate-|,1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:urgptr:6520:4]-tamper{TCP:sport:replace:956}-|,1,[-10]
-10.0,[TCP:options-timestamp:4053073394]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:59321}(tamper{TCP:dataofs:corrupt},)-|[TCP:reserved:2]-duplicate-|",1,[-10]
-10.0,"[TCP:window:160:3]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-sack:replace:},)-|[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:244}(tamper{TCP:ack:corrupt},)-|",1,[-10]
-10.0,[TCP:chksum:54118]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:urgptr:57192]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:3732920914]-tamper{TCP:urgptr:replace:21255}-|,1,[-10]
-10.0,[TCP:window:170]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:chksum:replace:6904}(tamper{TCP:options-altchksum:replace:69},)-|[TCP:flags:SA:1]-tamper{TCP:load:replace:6c72p91hvt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|[TCP:chksum:44373]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:seq:34896317]-tamper{TCP:options-mss:replace:45724}-|,1,[-10]
-10.0,[TCP:options-wscale:3]-drop-|,1,[-10]
-10.0,[TCP:options-timestamp:1610024384]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,[TCP:urgptr:6520:4]-|[TCP:options-eol:]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:urgptr:6520:4]-tamper{TCP:options-uto:replace:155}-|,1,[-10]
-10.0,[TCP:options-timestamp:4043496311]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,[TCP:ack:542637977]-tamper{TCP:options-timestamp:replace:3296747961}-|,1,[-10]
-10.0,[TCP:chksum:37887]-tamper{TCP:options-timestamp:replace:1599346546}-|,1,[-10]
-10.0,[TCP:sport:33582]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:seq:656530589]-fragment{ip:-1:False:5}-|,1,[-10]
-10.0,[TCP:window:190]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksum:168]-duplicate-|,1,[-10]
-10.0,"[TCP:reserved:4]-tamper{TCP:reserved:replace:5}(tamper{TCP:load:corrupt}(tamper{TCP:options-mss:replace:44647},),)-|",1,[-10]
-10.0,[TCP:ack:480613268:2]-tamper{TCP:seq:replace:3241830787}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-mss:replace:53150},)-|[TCP:ack:2176765949]-duplicate-|",1,[-10]
-10.0,[TCP:window:70]-drop-|,1,[-10]
-10.0,[TCP:options-wscale:52]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-wscale:255]-tamper{TCP:options-timestamp:replace:949704874}-|,1,[-10]
-10.0,[TCP:sport:21340:1]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:seq:1768680864]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-timestamp:3259793671]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:ack:637356214]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:ack:637356214]-drop-|,1,[-10]
-10.0,[TCP:options-uto:128]-tamper{TCP:dataofs:replace:2}-|,1,[-10]
-10.0,[TCP:ack:421745866]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:25102:2]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:6520:4]-tamper{TCP:options-uto:replace:204}-|,1,[-10]
-10.0,[TCP:seq:3111751722:2]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-uto:162]-tamper{TCP:options-mss:replace:8390}-|,1,[-10]
-10.0,[TCP:window:60:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:245]-drop-|,1,[-10]
-10.0,[TCP:ack:637356214]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:flags:FRN]-duplicate-|,1,[-10]
-10.0,[TCP:load:]-tamper{TCP:flags:replace:FSRPA}-|,1,[-10]
-10.0,[TCP:chksum:59306]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:flags:RPEN]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,[TCP:seq:107941165]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-md5header:164a6445c0775ae19c7ab81526a46cc5]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::2]-tamper{TCP:window:replace:130}-|[TCP:dport:5816]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:23e053e92fd7c28bf0dfea2484140c5a]-tamper{TCP:reserved:replace:6}-|,1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:options-nop:replace:}(duplicate,)-|[TCP:options-timestamp:1841948039]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:urgptr:16078]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:urgptr:6520:4]-tamper{TCP:options-mss:replace:1970}-|,1,[-10]
-10.0,[TCP:options-altchksum:168]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:options-mss:19477]-duplicate-|,1,[-10]
-10.0,[TCP:reserved:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-timestamp:3916994372]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:urgptr:6520:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:window:30:3]-duplicate(fragment{tcp:-1:True},)-|",1,[-10]
-10.0,[TCP:seq:3435579570]-duplicate-|,1,[-10]
-10.0,[TCP:ack:1921012231]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:chksum:replace:6904}(tamper{TCP:options-altchksum:replace:69},)-|[TCP:options-mss:58106]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-altchksum:corrupt})-|[TCP:urgptr:35145]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,[TCP:ack:1921012231]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:options-mss:38000]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:3:True:1}-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:flags:replace:RA}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|[TCP:options-wscale:166]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:load:replace:},tamper{TCP:sport:corrupt}(fragment{tcp:-1:False},))-|[TCP:urgptr:18163:3]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:38841}(tamper{TCP:ack:replace:442136479},)-|[TCP:dport:37413]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-wscale:142]-drop-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|[TCP:flags:FPEC]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|[TCP:dataofs:2]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:19959}-|[TCP:chksum:60790]-drop-|,1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(,tamper{TCP:dataofs:corrupt}(tamper{TCP:flags:corrupt},))-|[TCP:options-altchksum:247:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:}(duplicate,)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|[TCP:sport:26731]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-timestamp:1146040152]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:38841}(tamper{TCP:ack:replace:442136479},)-|[TCP:flags:R]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-nop::1]-tamper{TCP:dataofs:corrupt}-|[TCP:options-mss:44222]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FRPN}-|[TCP:dataofs:3]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-timestamp:corrupt})-|[TCP:options-uto:238]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}-|[TCP:options-timestamp:2760146956]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:window:140:3]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:reserved:3]-tamper{TCP:urgptr:replace:35868}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:dataofs:corrupt},)-|[TCP:options-timestamp:364845495]-tamper{TCP:ack:replace:4170224727}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:urgptr:corrupt},)-|[TCP:options-sack::0]-tamper{TCP:dataofs:replace:9}-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:3:True:1}-|[TCP:dport:33114:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:flags:replace:SRPAN}-|[TCP:chksum:56648]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:True}(,fragment{tcp:-1:True}),)-|[TCP:window:140:1]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|[TCP:urgptr:48806]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:ack:replace:442136479}-|[TCP:urgptr:40504]-tamper{TCP:options-altchksum:replace:232}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:urgptr:corrupt}-|[TCP:options-timestamp:633989058:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:reserved:0]-duplicate(,fragment{tcp:54:True:27})-|[TCP:dataofs:6]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False},)-|[TCP:options-mss:40126:4]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:options-altchksum:corrupt}-|[TCP:options-uto:133]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-mss:23848]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:ack:replace:3678368491},),)-|[TCP:sport:4212:2]-tamper{TCP:options-altchksumopt:replace:}-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True:5}-|[TCP:options-altchksum:203]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-altchksum:corrupt}(tamper{TCP:reserved:corrupt},))-|[TCP:options-altchksum:160]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False},)-|[TCP:flags::2]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:132}-|[TCP:options-timestamp:1563386808]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(,tamper{TCP:options-wscale:replace:49}),)-|[TCP:dport:16497]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:chksum:replace:48468},)-|[TCP:options-md5header:6b7add66b0dddf471f32ad36bc690e3d]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate(duplicate,),)-|[TCP:seq:2113801762]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-mss:replace:41475}(fragment{tcp:-1:True:5}(tamper{TCP:options-altchksum:replace:172},tamper{TCP:ack:corrupt}),)-|[TCP:options-wscale:37]-drop-|",1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:options-altchksum:73]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-eol:replace:}-|[TCP:dport:25145:1]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:flags:replace:FRPN}(fragment{tcp:-1:False},),)-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(drop,)-|[TCP:sport:19825:1]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FRPN}(tamper{TCP:flags:corrupt},)-|[TCP:sport:43809]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:3072182536}(tamper{TCP:chksum:replace:48468},)-|[TCP:options-sack:]-fragment{tcp:-1:False}-|[TCP:options-wscale:40]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,[TCP:options-nop::0]-drop-|[TCP:urgptr:63085:4]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-nop:replace:},)-|[TCP:reserved:6:2]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(,drop)-|[TCP:ack:982059579]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:27212}-|[TCP:options-uto:210]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:186}-|[TCP:flags:FA]-tamper{TCP:dport:replace:55648}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(drop,fragment{tcp:-1:True})-|[TCP:options-md5header:30ae390d144c957cd42e3325edfd3a47]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:59321}(duplicate(duplicate,tamper{TCP:flags:replace:F}),)-|[TCP:options-wscale:75]-tamper{TCP:options-md5header:replace:1116a8ca117ebe66d2c69d3f62681f0b}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:sport:58054]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:chksum:replace:27212}-|[TCP:options-wscale:120]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(duplicate(tamper{TCP:options-sack:replace:},),)-|[TCP:options-altchksum:116]-tamper{TCP:seq:replace:3939867407}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}-|[TCP:chksum:45181]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-md5header:b79eb7f813cd8cd6a55e0fd99534686b]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:dataofs:14]-tamper{TCP:load:replace:}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:69}(tamper{TCP:options-sackok:corrupt}(duplicate,),)-|[TCP:seq:1870212856]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|[TCP:ack:1726284060]-tamper{TCP:flags:replace:P}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}-|[TCP:reserved:2]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:sport:replace:16661}-|[TCP:ack:3775030551]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}(duplicate(,tamper{TCP:options-nop:replace:}),)-|[TCP:reserved:1]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:urgptr:60331]-tamper{TCP:window:replace:150}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|[TCP:ack:3665714162:1]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:chksum:8243]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{ip:-1:False}(duplicate,)-|[TCP:window:30]-tamper{TCP:options-altchksumopt:replace:}-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(,duplicate)-|[TCP:ack:2899239009]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}-|[TCP:options-altchksumopt:]-fragment{tcp:1:True}(drop,)-|[TCP:window:170]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(tamper{TCP:options-md5header:corrupt},)-|[TCP:reserved:7]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:186}-|[TCP:dport:39513]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:load:replace:}(drop,)-|[TCP:ack:4056034600:4]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:ack:replace:2715831816}-|[TCP:load:__HTTP_REQUEST__]-drop-|,1,[-10]
-10.0,[TCP:dataofs:10]-tamper{TCP:options-altchksum:replace:19}-|[TCP:options-altchksum:143]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-|[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|[TCP:chksum:48185]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|[TCP:load:p8eo8ujaaa]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:1231431353}(tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:True},),)-|[TCP:options-altchksum:225]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}-|[TCP:reserved:6:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:chksum:corrupt},)-|[TCP:options-timestamp:821793523:2]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:reserved:6]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:True}-|[TCP:seq:1192200328]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:window:replace:10}(fragment{tcp:-1:True},)-|[TCP:chksum:13236]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|[TCP:options-eol:]-tamper{TCP:window:corrupt}-|[TCP:options-altchksum:235]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}-|[TCP:options-nop::0]-|[TCP:reserved:5]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:load:corrupt}-|[TCP:options-nop::0]-tamper{TCP:window:replace:40}-|[TCP:reserved:5]-tamper{TCP:options-uto:replace:14}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:flags:replace:FRPN}(tamper{TCP:options-altchksumopt:replace:}(duplicate(duplicate,),),),)-|[TCP:options-mss:1686]-tamper{TCP:dataofs:corrupt}-|",1,[-10]
-10.0,"[TCP:reserved:0]-tamper{TCP:load:replace:}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:flags:corrupt}(duplicate,),),)-|[TCP:flags:SPAN]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:False:8}-|[TCP:seq:2288404076]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-wscale:19]-drop-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{ip:-1:True:5}-|[TCP:flags:RA]-tamper{TCP:dport:replace:10760}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-md5header:replace:2f89405a426922bfd020ba6f0b476150},),)-|[TCP:sport:3414:2]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:dataofs:replace:15},)-|[TCP:options-nop::0]-fragment{tcp:-1:False:26}(tamper{TCP:sport:replace:61686},)-|[TCP:window:190]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}-|[TCP:sport:18769]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:19:False:6}-|[TCP:options-timestamp:1837162656]-tamper{TCP:options-wscale:replace:15}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:3072182536}(duplicate,)-|[TCP:load:2atf3nok6h]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:True:28},)-|[TCP:options-mss:32570]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True:5}(,tamper{TCP:options-sack:replace:})-|[TCP:options-md5header:4906b8916471a732329097c3296f089d:1]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|[TCP:load:]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:options-md5header:replace:ea9ed86f5850e6548c6c165d98694a9b}-|[TCP:chksum:47634:4]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-sack:replace:},)-|[TCP:chksum:48342]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-nop::0]-|[TCP:options-timestamp:3416497415]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:options-md5header:replace:ea9ed86f5850e6548c6c165d98694a9b}-|[TCP:dataofs:14]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:urgptr:41150]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:ack:corrupt}-|[TCP:seq:4277823863:2]-drop-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:True}-|[TCP:chksum:12847]-tamper{TCP:options-md5header:replace:9bf478f1c9a9d437374af9c553285e93}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-md5header:92509ae039fd738046c796136cc90728]-drop-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:38:False}-|[TCP:options-wscale:8]-tamper{TCP:options-altchksum:replace:134}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-nop:corrupt}(tamper{TCP:flags:corrupt},))-|[TCP:dataofs:1]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-md5header:8688b3aea71b223ced8649253ee4b9ef]-duplicate-|,1,[-10]
-10.0,"[TCP:dataofs:10]-tamper{TCP:options-altchksum:replace:19}(tamper{TCP:window:corrupt},)-|[TCP:urgptr:8072]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:dport:43313]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:18:False:20}-|[TCP:sport:34464]-duplicate-|,1,[-10]
