Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sackok::2]-drop-|,1,[-1000]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:7}(tamper{TCP:options-sack:corrupt},)-|[TCP:options-sack:]-tamper{TCP:seq:replace:356253184}-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-sack:replace:}-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:ack:3384238553]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:replace:190}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:153323628}(fragment{tcp:-1:False}(,tamper{TCP:options-mss:replace:60017}),)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:urgptr:replace:20827}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-mss:corrupt}-|[TCP:options-altchksumopt::0]-fragment{ip:29:True:14}(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:dataofs:replace:14},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:P}(duplicate(duplicate(duplicate,),tamper{TCP:chksum:corrupt}),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:224}(fragment{tcp:-1:True}(tamper{TCP:options-mss:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:38}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:options-wscale:corrupt}(duplicate,),tamper{TCP:urgptr:corrupt}),)-|",1,[0]
0.0,[TCP:options-eol::0]-duplicate-|[TCP:options-sackok:]-tamper{TCP:dport:replace:47353}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:35:False:14},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:41:True}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:chksum:54353]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:-1:False}(drop,duplicate(duplicate(tamper{TCP:options-sackok:replace:},),)),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sack:]-fragment{tcp:6:False}-|,1,[0]
0.0,[TCP:options-eol::0]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:flags:FSRPAE]-tamper{TCP:options-uto:replace:45}-|,1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}(tamper{TCP:window:replace:130},)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-uto:replace:105}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False}(duplicate(duplicate(tamper{TCP:options-altchksum:replace:62},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:dport:replace:2282},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:2792549851}(tamper{TCP:options-altchksum:replace:176}(tamper{TCP:ack:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(duplicate(tamper{TCP:sport:replace:38943},fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:33456}(fragment{tcp:59:False}(drop,duplicate),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate(,drop))-|",1,[0]
0.0,[TCP:reserved:3:2]-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,tamper{TCP:options-altchksum:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(duplicate(tamper{TCP:ack:replace:198245373},),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:True}(tamper{TCP:load:corrupt},fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:replace:27474}(duplicate(duplicate,duplicate),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:sport:replace:14129},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(duplicate(tamper{TCP:window:replace:190},),)-|",1,[0]
0.0,[TCP:ack:1224073854]-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FPAN}(duplicate(tamper{TCP:options-uto:replace:249},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:SREN}(duplicate(duplicate(tamper{TCP:options-eol:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:flags:corrupt})-|",1,[0]
0.0,[TCP:options-mss:61291]-drop-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:window:replace:190}(tamper{TCP:flags:corrupt},),),)-|[TCP:options-timestamp:710752956]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{ip:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:217}(tamper{TCP:load:corrupt}(tamper{TCP:options-wscale:replace:118}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:164}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(fragment{ip:-1:False}(tamper{TCP:options-eol:replace:},),tamper{TCP:ack:replace:625889330}),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(fragment{ip:-1:False},tamper{TCP:ack:replace:625889330}),drop)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:75}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:2}(fragment{tcp:-1:True}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:3}(tamper{TCP:dataofs:replace:6}(tamper{TCP:dport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate(tamper{TCP:options-sackok:replace:},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:window:replace:190},),)-|[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:window:replace:190}(duplicate,),),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{tcp:-1:True},tamper{TCP:ack:corrupt}(duplicate(,tamper{TCP:ack:replace:198245373}),))-|[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:5}(tamper{TCP:dataofs:replace:1},)-|[TCP:options-eol:]-drop-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-wscale:replace:71},duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:139}-|[TCP:options-sack::0]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,[TCP:options-timestamp:2704276952]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:seq:replace:2859922294}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-uto:replace:249})-|[TCP:options-eol:]-|[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:21721}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:153323628}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:161}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(tamper{TCP:options-uto:replace:249}(tamper{TCP:options-timestamp:replace:40995253},),),)-|",1,[0]
0.0,"[TCP:options-md5header:2a61c21f2eee83d253c5121bd6de16c6]-tamper{TCP:options-uto:corrupt}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:13635}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dataofs:replace:11}-|,1,[0]
0.0,[TCP:options-sackok::0]-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate-|[TCP:reserved:0]-tamper{TCP:options-eol:replace:}(duplicate,)-|[TCP:options-altchksumopt::0]-fragment{ip:29:True:14}(fragment{ip:-1:True:5},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-sackok:replace:})-|[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-eol::1]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:159}(tamper{TCP:window:corrupt},)-|[TCP:options-nop:]-tamper{TCP:options-mss:replace:9251}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:True}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(duplicate(tamper{TCP:ack:replace:198245373},),)-|[TCP:options-sack::0]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{ip:-1:False}(,tamper{TCP:chksum:replace:53003}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:window:replace:190}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-sackok:replace:},),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:reserved:replace:7},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:ack:corrupt}-|[TCP:options-altchksumopt::0]-fragment{ip:29:True:14}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:sport:replace:28844}-|[TCP:options-sack::2]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:0}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:True:5}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:dport:replace:57753},fragment{ip:40:True}(duplicate(duplicate(duplicate,),),)),)-|",1,[0]
0.0,[TCP:flags:FSRPACN]-duplicate-|[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,drop)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:window:replace:10},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(duplicate(,duplicate(duplicate,)),)-|",1,[0]
0.0,"[TCP:reserved:2]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:ack:replace:3849375996},)-|",1,[0]
0.0,[TCP:options-eol::0]-duplicate-|[TCP:sport:20348]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:39:True:19})-|",1,[0]
0.0,[TCP:options-timestamp:930196002]-tamper{TCP:options-uto:replace:45}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:dport:replace:65108}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:59:True:14}(duplicate,duplicate)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-uto:replace:105},)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-eol:]-drop-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(fragment{tcp:-1:True},)-|[TCP:options-eol:]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False:14},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-uto:replace:105}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:urgptr:replace:13635},)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-uto:replace:105}(duplicate,)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:-1:True}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:True}(tamper{TCP:load:corrupt},fragment{tcp:-1:False})-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:40:True}(duplicate(duplicate(duplicate,),),drop)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:dport:replace:57753}(fragment{tcp:-1:True},),tamper{TCP:seq:corrupt}(tamper{TCP:dport:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:139}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate-|[TCP:load:__HTTP_REQUEST__]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(tamper{TCP:load:replace:__DNS_REQUEST__},tamper{TCP:ack:replace:82748790}(duplicate(,tamper{TCP:ack:replace:198245373}),))-|[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-altchksum:corrupt}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:load:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-drop-|[TCP:options-sackok:]-fragment{tcp:-1:True:5}(tamper{TCP:dataofs:replace:1},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:options-wscale:corrupt},tamper{TCP:urgptr:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:356253184}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:106}(tamper{TCP:options-sack:corrupt},)-|[TCP:options-sack:]-fragment{tcp:-1:True:38}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:urgptr:replace:54140},),)-|[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:bb35f86b73ba18853f681569f0bc5319}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(tamper{TCP:options-wscale:replace:118}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:False:5})-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,[TCP:options-eol::0]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate(tamper{TCP:sport:corrupt},))-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:209}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dataofs:replace:11}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:sport:replace:45405}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(tamper{TCP:options-sackok:corrupt},),tamper{TCP:urgptr:replace:13635})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:sport:replace:39492}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-|[TCP:reserved:0]-tamper{TCP:chksum:replace:54979}-|[TCP:options-altchksumopt::0]-fragment{ip:29:True:14}(fragment{ip:-1:True:5}(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:chksum:corrupt},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol::0]-|[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:True:14})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(fragment{tcp:-1:True},tamper{TCP:ack:corrupt}(duplicate(,tamper{TCP:ack:replace:198245373}),))-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,[TCP:reserved:0]-fragment{tcp:40:False:10}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:33541}-|[TCP:options-sack::0]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:15:False:8}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,[TCP:options-timestamp:930196002]-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(tamper{TCP:ack:replace:198245373},)-|[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:252}(tamper{TCP:options-sack:corrupt},)-|[TCP:options-mss:6967]-fragment{tcp:3:True:16}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-|[TCP:options-altchksumopt::2]-tamper{TCP:seq:replace:356253184}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:reserved:corrupt},tamper{TCP:options-sackok:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,fragment{ip:-1:False})-|",1,[0]
0.0,[TCP:options-mss:61291]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(,tamper{TCP:dport:corrupt})-|",1,[0]
0.0,[TCP:chksum:54353]-fragment{tcp:15:True}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(fragment{tcp:-1:False:5},)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:options-mss:61291]-tamper{TCP:options-mss:replace:2109}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:132}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:flags:replace:P}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:ack:replace:2354426572})-|",1,[0]
0.0,"[TCP:ack:1689867451]-tamper{TCP:options-uto:corrupt}(tamper{TCP:dport:replace:2282},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(tamper{TCP:urgptr:replace:20827},),)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:urgptr:replace:20827}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(drop,tamper{TCP:flags:replace:SRUECN})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FPAN}(duplicate(tamper{TCP:options-uto:replace:249},drop),)-|",1,[0]
0.0,[TCP:ack:1224073854]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:ack:1224073854]-|[TCP:options-sack:]-duplicate(tamper{TCP:options-uto:replace:207},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:urgptr:replace:13635},duplicate(tamper{TCP:options-sack:corrupt},))-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:window:replace:130})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-altchksum:replace:176}(tamper{TCP:ack:corrupt},),)-|",1,[0]
0.0,"[TCP:urgptr:2598]-duplicate(,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-sackok:replace:},),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:reserved:replace:7},)-|[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:48}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FPAN}(duplicate(tamper{TCP:options-uto:replace:249}(fragment{tcp:-1:False},),),)-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(,drop)-|[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(,tamper{TCP:dataofs:replace:11}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(,tamper{TCP:options-sack:corrupt}),tamper{TCP:urgptr:replace:13635})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:35:False:14},fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:27518}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:59:True:14}(tamper{TCP:flags:replace:RECN},duplicate)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:6:False}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:75}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:replace:3175902787}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:chksum:replace:38521},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(duplicate(,tamper{TCP:ack:replace:198245373}),)-|[TCP:options-sack::0]-tamper{TCP:load:replace:utokvjdf6n}-|",1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:options-mss:corrupt}-|[TCP:options-altchksumopt::0]-fragment{ip:29:True:14}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:urgptr:corrupt},tamper{TCP:flags:replace:SRUECN})-|",1,[0]
0.0,"[TCP:options-eol::0]-|[TCP:sport:20348]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(duplicate(tamper{TCP:window:replace:190}(tamper{TCP:options-sackok:replace:},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate-|[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:72}-|[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:21721}(tamper{TCP:reserved:replace:3},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:dataofs:replace:11},)-|[TCP:options-eol:]-drop-|[TCP:options-nop::0]-tamper{TCP:sport:replace:21721}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:33456}(fragment{tcp:59:False}(drop,),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}(fragment{tcp:-1:False},)-|[TCP:options-eol::2]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt},duplicate)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(,tamper{TCP:options-uto:replace:249}),)-|[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:1}-|",1,[0]
