Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-|[TCP:options-altchksumopt:]-|[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:replace:36301},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:q8d5x6lq86}(drop,)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:False:5}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}-|[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-timestamp:replace:1609807532}(fragment{ip:38:False},),)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:seq:corrupt}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-uto:corrupt},tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False}(,fragment{tcp:-1:True}),))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-nop:replace:}(fragment{tcp:54:False:27},),)-|[TCP:flags:PA]-drop-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:51:False}(,duplicate),)-|[TCP:options-altchksumopt::0]-tamper{TCP:seq:replace:2931689009}-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:39}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:True}(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-altchksumopt::2]-tamper{TCP:dport:replace:35089}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:reserved:replace:2},)-|",1,[0]
0.0,[TCP:options-mss:11150]-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:options-altchksumopt:replace:},tamper{TCP:options-md5header:replace:ee9489a5fbe8dd1149d37a902a561ed9})-|",1,[0]
0.0,[TCP:options-mss:54734]-fragment{tcp:-1:True:6}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:14:True}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-sackok:corrupt}(tamper{TCP:dataofs:replace:6},),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:sport:replace:25788}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:window:replace:130}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}-|[TCP:options-nop:]-fragment{tcp:-1:False:37}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:44:True:5}-|,1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:18:False:42}-|,1,[0]
0.0,"[TCP:reserved:0]-duplicate(tamper{TCP:options-eol:corrupt},tamper{TCP:reserved:replace:4})-|[TCP:options-nop:]-drop-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:False:5}-|[TCP:options-eol:]-drop-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:18562}(fragment{tcp:-1:False}(,duplicate),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(tamper{TCP:reserved:replace:2},tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:dport:replace:52868}(fragment{tcp:-1:True:35},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:30:True}(,tamper{TCP:options-nop:replace:}),fragment{ip:4:False:4})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:reserved:replace:6},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-md5header:replace:4baa5b1f80625a2c564d708dfbd10230}(fragment{tcp:-1:False}(drop,),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:True}(tamper{TCP:options-timestamp:replace:1814382427},fragment{tcp:-1:True}),)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(duplicate(,tamper{TCP:options-timestamp:corrupt}),tamper{TCP:options-nop:corrupt})-|",1,[0]
0.0,"[TCP:options-uto:85]-fragment{tcp:-1:True:6}(,tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:chksum:replace:65417},))-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:flags:replace:RA}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:40:True:5}(drop,tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(duplicate,)-|[TCP:options-sack:]-tamper{TCP:options-eol:replace:}-|",1,[0]
0.0,"[TCP:options-sack:]-|[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:1112425181}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:36:True:42}-|,1,[0]
0.0,"[TCP:options-altchksum:204]-duplicate-|[TCP:options-eol::0]-tamper{TCP:sport:replace:25788}(tamper{TCP:load:corrupt}(fragment{tcp:-1:True:32},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},),)-|[TCP:options-nop:]-drop-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:28381}(tamper{TCP:ack:replace:4276368722},)-|[TCP:options-altchksumopt:]-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False}(,tamper{TCP:chksum:replace:50815}),)-|[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-nop:replace:},duplicate(duplicate,))-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:replace:e066d321c5f37b138224a9a5cf2b55bc}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-timestamp:replace:3106812314}(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:24321}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:16:True:8}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:5}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:sport:replace:25788}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-md5header:replace:662728d2e53393c2ecd78c5d5dfc1581}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),)-|[TCP:urgptr:20348]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksumopt:replace:},tamper{TCP:load:corrupt})-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|[TCP:options-altchksumopt:]-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:22:True:11}-|,1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:29:True:12}-|,1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:options-eol:corrupt}-|[TCP:options-nop:]-drop-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-altchksum:replace:139}(tamper{TCP:load:corrupt},)-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-timestamp:replace:3106812314},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True:40}(tamper{TCP:options-wscale:replace:147},tamper{TCP:options-sackok:replace:}),)-|",1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:23:False}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:75}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:replace:160}-|[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:window:170:1]-tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:18562}(fragment{tcp:24:False}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:-1:False}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:20:True}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}-|[TCP:options-eol::0]-tamper{TCP:chksum:replace:63249}(tamper{TCP:options-altchksumopt:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:222}-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:44:True:5}-|,1,[0]
0.0,"[TCP:options-uto:85]-fragment{tcp:7:False:9}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True:5}(tamper{TCP:reserved:replace:2},tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:chksum:replace:5390},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(duplicate(,tamper{TCP:sport:replace:37565}),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:4baa5b1f80625a2c564d708dfbd10230}(fragment{tcp:-1:False}(fragment{tcp:-1:True},tamper{TCP:flags:replace:P}),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False}(tamper{TCP:load:corrupt},)-|[TCP:options-eol:]-duplicate(,tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{ip:-1:False:5}(tamper{TCP:chksum:replace:4072},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:2491996062}(tamper{TCP:options-sack:corrupt},)-|[TCP:options-altchksum:103]-tamper{TCP:ack:replace:797617734}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:chksum:replace:63249}(tamper{TCP:options-sack:corrupt}(drop,),)-|[TCP:options-altchksum:103]-tamper{TCP:options-mss:replace:60788}-|",1,[0]
0.0,"[TCP:sport:16752]-fragment{tcp:-1:False:5}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-sackok:corrupt}(fragment{ip:38:False},))-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:replace:4513}-|,1,[0]
0.0,[TCP:options-uto:85]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:w6043cfz6b}-|[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:False}(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dataofs:replace:15},duplicate)-|[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:20818}-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-mss:replace:44654}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:replace:1588954904}-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,"[TCP:options-uto:85]-fragment{tcp:-1:True:6}(,tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:seq:replace:3929158134},))-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-uto:corrupt},tamper{TCP:options-nop:replace:}(fragment{tcp:-1:True:33},))-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:24883}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-altchksum:replace:139}(tamper{TCP:load:corrupt}(fragment{ip:-1:False:7},),)-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-eol:]-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:sport:replace:25788}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:replace:209},),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(tamper{TCP:urgptr:replace:24420},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:flags:replace:FSRPAUN}(tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:26:True}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:1582489617}(tamper{TCP:load:corrupt}(duplicate,),)-|[TCP:options-nop:]-tamper{TCP:options-wscale:replace:86}-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-|[TCP:options-altchksumopt:]-fragment{tcp:10:False:48}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,duplicate(fragment{tcp:-1:True},))-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-altchksum:corrupt}(drop,)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:-1:False}-|[TCP:options-sack:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,[TCP:options-mss:11150]-tamper{TCP:options-altchksum:replace:179}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:138}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:40073}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False}(,duplicate(tamper{TCP:options-sackok:replace:},fragment{tcp:-1:True})),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:seq:4140659594]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-timestamp:replace:2292758215},)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(tamper{TCP:options-mss:replace:21489},))-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:5}-|[TCP:options-altchksumopt:]-|,1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:-1:True:14}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-altchksumopt:corrupt},tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},))-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:-1:False:23}-|[TCP:options-altchksumopt::0]-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:window:170:1]-tamper{TCP:urgptr:corrupt}(tamper{TCP:chksum:replace:62197}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-mss:11150]-tamper{TCP:dataofs:corrupt}(tamper{TCP:urgptr:replace:18562}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:False:17},)-|",1,[0]
0.0,"[TCP:options-mss:54734]-fragment{tcp:-1:True:6}(,tamper{TCP:options-uto:replace:98})-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{ip:-1:False:5}(tamper{TCP:reserved:replace:2},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:36:False}(,tamper{TCP:seq:replace:3658941469})-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False:16}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:window:replace:40}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:16}(,tamper{TCP:options-mss:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-md5header:replace:662728d2e53393c2ecd78c5d5dfc1581}(tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},),)-|[TCP:ack:2505869359]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:seq:4140659594]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:seq:replace:1515436433},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False:15}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:replace:160}(tamper{TCP:chksum:replace:55300},)-|[TCP:options-sack:]-duplicate-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-nop:replace:},duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:1582489617}(tamper{TCP:load:corrupt},)-|[TCP:options-nop:]-fragment{tcp:59:False:42}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:86}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(duplicate(,tamper{TCP:dport:replace:24883}),)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:True}-|[TCP:options-nop:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(fragment{ip:38:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:37}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:sport:replace:33902}(tamper{TCP:options-altchksum:corrupt},)-|[TCP:options-eol:]-tamper{TCP:load:corrupt}-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:options-mss:11150]-tamper{TCP:options-timestamp:replace:346859268}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:28:False}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-md5header:replace:662728d2e53393c2ecd78c5d5dfc1581}(fragment{tcp:-1:False},)-|[TCP:urgptr:20348]-tamper{TCP:load:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-uto:85]-fragment{tcp:-1:True:6}(,tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:False},))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:18562},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2077497506}-|,1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:35:True:35}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:dport:replace:52868}(tamper{TCP:chksum:corrupt}(tamper{TCP:flags:replace:FSPAEN},),)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{tcp:-1:False}-|[TCP:options-sack:]-tamper{TCP:window:corrupt}-|[TCP:options-eol:]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:options-sackok::0]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:18562}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:True}(tamper{TCP:options-altchksumopt:replace:},),)-|[TCP:options-nop:]-tamper{TCP:reserved:replace:1}-|",1,[0]
0.0,[TCP:options-mss:54734]-fragment{tcp:45:True:5}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{ip:-1:False:5}(tamper{TCP:reserved:replace:2},fragment{tcp:40:False:34})-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:reserved:replace:6}(tamper{TCP:options-sackok:replace:},),)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:8:False}(,tamper{TCP:options-nop:replace:}),fragment{ip:4:False:4})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,tamper{TCP:options-altchksum:corrupt})-|",1,[0]
0.0,"[TCP:seq:1191079694]-tamper{TCP:flags:replace:FSRPAUN}(tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sack:]-|[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:replace:36301},)-|[TCP:options-altchksumopt:]-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:23:False},)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:4baa5b1f80625a2c564d708dfbd10230}(fragment{tcp:-1:False:5}(fragment{tcp:-1:True},tamper{TCP:flags:replace:P}),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(tamper{TCP:reserved:replace:6},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-wscale:replace:114}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:window:replace:130},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:ack:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:seq:replace:3927136624}-|[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-sack:]-tamper{TCP:urgptr:replace:36301}-|,1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:-1:False}(tamper{TCP:options-nop:replace:},tamper{TCP:dport:replace:10520})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:True:40}(fragment{tcp:-1:True:5}(fragment{tcp:-1:False},),tamper{TCP:options-sackok:replace:}),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:S}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:seq:replace:3985525106}-|[TCP:options-sack:]-tamper{TCP:options-wscale:replace:253}-|[TCP:urgptr:41917]-duplicate-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:47:False:42}-|,1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:-1:True:14}(,tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(,tamper{TCP:options-uto:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:1582489617}(tamper{TCP:load:corrupt}(duplicate,),)-|[TCP:options-nop:]-tamper{TCP:options-wscale:replace:86}-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:dataofs:replace:6}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-altchksumopt:corrupt},tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},))-|[TCP:options-sack:]-tamper{TCP:urgptr:replace:39412}-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:44:True:22}(tamper{TCP:load:corrupt},)-|[TCP:options-eol:]-duplicate(,tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:ack:replace:2453628156}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:reserved:replace:7}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:replace:209},)-|",1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:-1:True:11}-|,1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:48:False}-|,1,[0]
0.0,[TCP:options-sack::0]-fragment{ip:-1:True:40}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}-|[TCP:options-altchksumopt::0]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:138}(tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:options-altchksumopt:replace:},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-nop:replace:}(fragment{tcp:54:False:27}(duplicate,),),)-|[TCP:flags:PA]-drop-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:18562},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:chksum:corrupt}-|[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|,1,[0]
