Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(duplicate(,duplicate),)-|",1,[0.574]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:reserved:replace:0},)-|",1,[0.574]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:reserved:replace:5},)-|",1,[0.574]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(duplicate,),)-|",1,[0.574]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:reserved:corrupt}(tamper{TCP:ack:corrupt},),)-|",1,[0.574]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:49:True:24}(,drop),)-|",1,[0.574]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(duplicate(,drop),),)-|",1,[0.574]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(duplicate,)-|[TCP:options-altchksumopt::1]-drop-|",1,[0.574]
0.574,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:ack:replace:1443099451},)-|",1,[0.574]
0.621,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False}(fragment{tcp:-1:False},tamper{TCP:chksum:corrupt}),)-|",1,[0.621]
0.621,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:e50d0c209fd9584e0bb768a94e95c9c7}(tamper{TCP:flags:replace:SA}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False},),),)-|",1,[0.621]
0.621,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(fragment{tcp:-1:False}(tamper{TCP:dport:corrupt},),tamper{TCP:dataofs:corrupt}),)-|",1,[0.621]
0.621,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-md5header:replace:6916ad06cccddb0109cea53895046637}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(,tamper{TCP:urgptr:replace:532}),),),)-|",1,[0.621]
0.621,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(fragment{tcp:-1:False},tamper{TCP:chksum:corrupt}),)-|",1,[0.621]
0.621,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-md5header:replace:7210d848b5efd068ead0bd55f1287b7a}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(drop,),),),)-|",1,[0.621]
0.621,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:}(fragment{tcp:-1:True},),)-|[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:29910}-|",1,[0.621]
0.638,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:}(fragment{tcp:-1:True}(fragment{tcp:-1:True:8},),),)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|",1,[0.638]
0.639,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False:31},),)-|",1,[0.639]
0.639,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:58:False:29},),),)-|",1,[0.639]
0.639,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-uto:replace:33}(fragment{tcp:58:False:29},),)-|",1,[0.639]
0.651,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:30:True:43},),)-|",1,[0.651]
0.651,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-timestamp:replace:3296429693}(fragment{tcp:-1:True:8},),)-|",1,[0.651]
0.653,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-md5header:replace:4e5183bfe8eb5ac748de7fabc2816be2}(fragment{tcp:-1:True}(fragment{tcp:58:False:29},),),)-|",1,[0.653]
0.655,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:19:False:23},),)-|",1,[0.655]
0.655,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True:23},),)-|",1,[0.655]
0.659,"[TCP:options-nop:]-tamper{TCP:flags:replace:SA}(fragment{tcp:12:False}(tamper{TCP:reserved:replace:6},drop),)-|",1,[0.659]
0.667,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-mss:replace:24976}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(tamper{TCP:options-timestamp:corrupt},),),),),)-|",1,[0.667]
0.667,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:77}(fragment{tcp:-1:False}(tamper{TCP:options-timestamp:corrupt},),),),),)-|",1,[0.667]
0.667,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:__HTTP_REQUEST__},),)-|",1,[0.667]
0.671,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:59:False:29},)-|",1,[0.671]
0.671,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True:27},)-|",1,[0.671]
0.671,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-md5header:replace:e85b9dd9f01c61b46930a192ad0b3e74}(tamper{TCP:load:replace:__HTTP_REQUEST__}(fragment{tcp:-1:True},),),)-|",1,[0.671]
0.671,"[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False}(tamper{TCP:dport:replace:37508},fragment{tcp:-1:True}),),)-|",1,[0.671]
0.671,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:}(fragment{tcp:-1:True:8},),)-|[TCP:options-sack:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|",1,[0.671]
0.675,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-altchksum:replace:74}(fragment{tcp:37:True:10},),)-|",1,[0.675]
0.675,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:}(fragment{tcp:-1:True:8}(tamper{TCP:dataofs:corrupt},),),)-|",1,[0.675]
0.684,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-timestamp:replace:1695471443}(fragment{tcp:-1:True}(,drop),),)-|",1,[0.684]
0.695,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(duplicate(,fragment{tcp:-1:True:5}),)-|",1,[0.695]
0.697,"[TCP:options-eol:]-tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False},),),)-|",1,[0.697]
0.701,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(tamper{TCP:options-uto:corrupt},),),),),)-|",1,[0.701]
0.701,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(,tamper{TCP:options-nop:replace:}),),),),)-|",1,[0.701]
0.701,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(tamper{TCP:options-timestamp:corrupt},),),),),)-|",1,[0.701]
0.701,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(tamper{TCP:options-uto:corrupt},),),),),)-|",1,[0.701]
0.701,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(,tamper{TCP:options-nop:replace:}),),),)-|",1,[0.701]
0.701,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:4:False}(,tamper{TCP:options-timestamp:corrupt}),),)-|",1,[0.701]
0.701,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(tamper{TCP:options-uto:corrupt},),),),)-|",1,[0.701]
0.701,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:52930}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(,tamper{TCP:options-mss:replace:31811}),),),),)-|",1,[0.701]
0.701,"[TCP:options-nop:]-tamper{TCP:flags:replace:SA}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(,tamper{TCP:options-md5header:replace:66d3611839446942af9e00debb9c713a}),),)-|",1,[0.701]
0.704,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(fragment{tcp:-1:False},tamper{TCP:sport:corrupt}),),),),)-|",1,[0.704]
0.711,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(tamper{TCP:load:replace:__HTTP_REQUEST__},),),),),)-|",1,[0.711]
0.711,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(duplicate(,fragment{tcp:15:False}),)-|",1,[0.711]
0.711,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:29:True:7}(duplicate,drop),)-|",1,[0.711]
0.711,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False:18},)-|",1,[0.711]
0.715,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:13:False:17},)-|",1,[0.715]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False},),),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False},),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:52930}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False},),),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:52930}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(tamper{TCP:reserved:replace:4},),),),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:corrupt}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False},),),),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:52930}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(,tamper{TCP:reserved:replace:1}),),),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:52930}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(duplicate,),),),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True:8},),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:False}(,tamper{TCP:options-nop:replace:}),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:252}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:5:True},),),),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-altchksum:replace:86}(fragment{tcp:-1:True},),)-|",1,[0.72]
0.72,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sack:replace:}(fragment{tcp:46:True:30},),)-|",1,[0.72]
0.735,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False:5},),)-|",1,[0.735]
0.735,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:}(fragment{tcp:-1:True}(fragment{tcp:-1:True:8}(,duplicate),),),)-|[TCP:options-sack:]-fragment{tcp:-1:False}-|",1,[0.735]
0.74,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:8:False:4},),)-|",1,[0.74]
0.74,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(tamper{TCP:options-timestamp:corrupt},),)-|",1,[0.74]
0.74,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:8:False:4},),)-|",1,[0.74]
0.74,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(tamper{TCP:options-mss:replace:14087},),),),)-|",1,[0.74]
0.74,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True:4},),)-|",1,[0.74]
0.743,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-timestamp:replace:2068507591}(fragment{tcp:-1:True}(fragment{tcp:-1:True:8},),),)-|",1,[0.743]
0.75,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:22:False}(,drop),)-|",1,[0.75]
0.761,"[TCP:options-sack:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False},),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:4:False},),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False}(,tamper{TCP:options-altchksum:replace:84}),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:True}(duplicate,),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False}(,tamper{TCP:options-nop:replace:}),),),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(duplicate(tamper{TCP:seq:replace:185681124},),),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(duplicate(,duplicate),),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False}(,tamper{TCP:options-nop:replace:}),),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(drop,),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(,duplicate),),),),)-|",1,[0.761]
0.761,"[TCP:options-sack::0]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:26:False},),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False:5}(,drop),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False},),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-nop:replace:}(fragment{tcp:-1:True}(duplicate,duplicate),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(,duplicate),),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-nop:replace:}(fragment{tcp:-1:True},),)-|",1,[0.761]
0.761,"[TCP:options-nop:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(tamper{TCP:options-sack:corrupt},drop),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:ack:replace:649708922}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False},),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(drop,),),),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-wscale:replace:116}(fragment{tcp:-1:True},),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:3:False},),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False}(,duplicate),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False},),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sack:replace:}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(duplicate,),),),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:seq:replace:1496020024}(fragment{tcp:-1:True:8},),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:46:True:30},)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:reserved:replace:4}(fragment{tcp:-1:True:8},),)-|",1,[0.761]
0.761,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:replace:43758}(fragment{tcp:37:True:8},),)-|",1,[0.761]
0.771,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True:6},)-|",1,[0.771]
0.771,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:}(fragment{tcp:-1:True}(fragment{ip:-1:True:8},fragment{tcp:-1:True}),),)-|",1,[0.771]
0.771,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:}(fragment{tcp:37:True:10}(fragment{tcp:-1:True:8},fragment{ip:-1:True:5}),),)-|",1,[0.771]
0.775,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True:30}(fragment{tcp:-1:True:8},),)-|",1,[0.775]
0.777,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True:5}(tamper{TCP:window:corrupt},),)-|",1,[0.777]
0.777,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True:5},)-|[TCP:options-sackok:]-|",1,[0.777]
0.777,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:corrupt}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False},),),)-|",1,[0.777]
0.777,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:corrupt}(fragment{tcp:-1:True},),)-|",1,[0.777]
0.777,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:__DNS_REQUEST__}(fragment{tcp:-1:False},),)-|",1,[0.777]
0.777,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:}(fragment{tcp:-1:True}(tamper{TCP:load:corrupt},),),)-|",1,[0.777]
0.779,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:20:False}(duplicate,),)-|",1,[0.779]
0.783,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0.783]
0.783,"[TCP:options-nop:]-tamper{TCP:flags:replace:SA}(fragment{tcp:5:True}(tamper{TCP:options-mss:replace:40770},),)-|",1,[0.783]
0.783,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(drop,),),),)-|",1,[0.783]
0.786,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-altchksum:replace:205}(fragment{tcp:-1:True}(fragment{tcp:-1:True:8},),),)-|",1,[0.786]
0.79,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-eol:replace:}(fragment{tcp:22:True:11}(fragment{tcp:-1:True:8},),),)-|",1,[0.79]
0.794,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True}(fragment{tcp:6:True:18},),),)-|",1,[0.794]
0.794,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-uto:replace:218}(fragment{tcp:37:True:10}(fragment{tcp:-1:True:8},),),)-|",1,[0.794]
0.794,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-mss:replace:52382}(fragment{tcp:-1:True}(fragment{tcp:58:False:29},tamper{TCP:options-eol:corrupt}),),)-|",1,[0.794]
0.798,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-sackok:replace:}(fragment{tcp:54:True:9}(fragment{tcp:-1:True:8},),),)-|",1,[0.798]
0.8,"[TCP:options-eol:]-tamper{TCP:window:replace:80}(fragment{tcp:-1:True}(tamper{TCP:flags:replace:SA}(tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:True}(fragment{tcp:-1:False}(fragment{tcp:-1:True},),),),),),)-|",1,[0.8]
0.8,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:options-altchksum:replace:191}(fragment{tcp:46:True:30}(fragment{tcp:-1:True:8},duplicate),),)-|",1,[0.8]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(tamper{TCP:urgptr:replace:52930}(tamper{TCP:chksum:replace:54832}(fragment{tcp:-1:False},),),),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False},)-|[TCP:options-sackok:]-drop-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(,duplicate),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(tamper{TCP:ack:corrupt},),)-|",1,[0.806]
0.806,"[TCP:options-sack::0]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False},)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:20:False},)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},),),),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True},)-|[TCP:options-sackok:]-drop-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True}(drop,),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(tamper{TCP:chksum:replace:54832}(fragment{tcp:-1:False},),),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False}(tamper{TCP:ack:replace:849388940},),)-|[TCP:options-sackok:]-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:corrupt}(tamper{TCP:reserved:replace:5}(tamper{TCP:chksum:replace:54832}(fragment{tcp:-1:False},),),),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:window:corrupt}(tamper{TCP:urgptr:replace:52930}(tamper{TCP:chksum:replace:54832}(fragment{tcp:-1:False},),),),)-|",1,[0.806]
0.806,"[TCP:options-nop:]-tamper{TCP:flags:replace:SA}(fragment{tcp:57:False}(,drop),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(tamper{TCP:dataofs:replace:1}(fragment{tcp:-1:False}(,tamper{TCP:urgptr:replace:532}),),),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(fragment{tcp:-1:True},),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:urgptr:replace:52930}(tamper{TCP:chksum:replace:54832}(fragment{tcp:-1:False},),),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False}(duplicate,),)-|",1,[0.806]
0.806,"[TCP:options-eol:]-tamper{TCP:flags:replace:SA}(tamper{TCP:flags:replace:SA}(fragment{tcp:-1:False:5}(,drop),),)-|",1,[0.806]
