Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False}(duplicate(tamper{TCP:sport:corrupt},),),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:window:replace:140}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:chksum:replace:46428}(fragment{tcp:55:True:20}(tamper{TCP:options-sack:corrupt},fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:replace:65178}(tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate-|[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:ack:replace:2534095319},),tamper{TCP:options-uto:corrupt})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:replace:SA}-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(tamper{TCP:options-mss:corrupt},tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:1}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:32:True}(fragment{tcp:-1:False:49},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:seq:replace:4166168960},),tamper{TCP:dport:replace:4805}(tamper{TCP:ack:replace:1573835323},))-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(fragment{ip:-1:True},fragment{tcp:-1:True})-|[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:97}-|",1,[0]
0.0,"[TCP:chksum:64088:0]-fragment{tcp:-1:False:5}(,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:chksum:replace:46428}(fragment{tcp:1:True:9}(drop,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:132}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:FRAN}(tamper{TCP:options-timestamp:replace:2568737030}(fragment{tcp:-1:True}(,fragment{tcp:-1:True}),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(fragment{tcp:53:False:26}(tamper{TCP:urgptr:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-sackok:replace:},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,[TCP:options-nop::0]-duplicate-|[TCP:options-sack:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-sackok::0]-|[TCP:options-nop::0]-tamper{TCP:chksum:replace:16059}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-uto:replace:22}(tamper{TCP:urgptr:corrupt},),)-|[TCP:options-altchksumopt:]-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-mss:replace:9543}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:36}(tamper{TCP:dport:replace:65178}(tamper{TCP:options-eol:corrupt},),)-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False}(tamper{TCP:urgptr:corrupt},),)-|[TCP:options-sack:]-fragment{tcp:55:True}-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:False}(fragment{tcp:-1:False:49},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:4166168960},),tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:22}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(duplicate(,fragment{tcp:-1:True}),)-|[TCP:options-sackok:]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:True:8}(tamper{TCP:seq:replace:3160354139},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:seq:corrupt}(tamper{TCP:dport:corrupt},)-|[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(duplicate,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True:5}(duplicate(tamper{TCP:sport:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(duplicate(tamper{TCP:sport:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(fragment{tcp:-1:False}(,drop),),duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False}(duplicate(tamper{TCP:chksum:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-eol:replace:},tamper{TCP:flags:corrupt}),)-|[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:7}-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:sport:replace:647}(fragment{tcp:17:True}(duplicate(,duplicate),),),tamper{TCP:options-sack:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:16:False}(,fragment{tcp:20:False:4}(,drop))-|",1,[0]
0.0,"[TCP:chksum:64088:0]-duplicate(duplicate,)-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:36}(tamper{TCP:dport:replace:65178},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-md5header:replace:59fb8fe6d4b6157717ce9c469d8b8a70},),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:reserved:replace:4},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:replace:41320}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(tamper{TCP:chksum:replace:8674},tamper{TCP:dataofs:replace:7}),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:replace:16321},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:17:True}(fragment{ip:20:True:10},fragment{tcp:-1:True}),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:replace:SRAC}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-eol:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(fragment{tcp:-1:False},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:seq:corrupt})-|",1,[0]
0.0,[TCP:ack:3141756575]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:load:jh09kcqm7k]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:21:False:33}(duplicate,),)-|[TCP:options-nop:]-tamper{TCP:chksum:replace:2120}-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True:15}(drop,duplicate)-|[TCP:options-eol:]-tamper{TCP:sport:replace:15295}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:15}(duplicate(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:4235397484}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:chksum:replace:2187}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:replace:647}(fragment{tcp:17:True}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:41}(fragment{tcp:17:True}(duplicate(,tamper{TCP:ack:corrupt}),),tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-altchksum:replace:9}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,[TCP:options-nop::0]-drop-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:urgptr:replace:53943},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:19:False}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:55:False:42}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:False:18}(duplicate,))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:252}(tamper{TCP:dport:replace:65178}(tamper{TCP:urgptr:replace:33517},),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:window:corrupt}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:replace:16321},),),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:load:corrupt},),duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:36}(tamper{TCP:dport:replace:65178}(tamper{TCP:options-nop:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:59:False}(fragment{tcp:26:False:13},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:seq:replace:4166168960},),tamper{TCP:dport:replace:4805}(duplicate,))-|[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:replace:16321}(tamper{TCP:ack:replace:3852438356},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:41320}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(,tamper{TCP:options-timestamp:corrupt})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,fragment{tcp:37:False})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(fragment{tcp:-1:False:45}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:-1:True:2}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:FRAN}(tamper{TCP:options-timestamp:replace:2568737030}(fragment{ip:43:True},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-uto:replace:22}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:17768}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True},tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:options-mss:replace:5623},),))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:flags:replace:C}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:reserved:replace:3}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}-|[TCP:dataofs:13:4]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:69467b1d7232c4c5896374b957564f98}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}-|[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:170}(tamper{TCP:dport:replace:65178},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(,tamper{TCP:options-eol:replace:}),)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-mss:replace:44085}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False}(,drop))-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:load:replace:__HTTP_REQUEST__},tamper{TCP:dport:replace:65178})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:6:False}(,tamper{TCP:dport:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True:5}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:16:False}(,fragment{tcp:-1:False}(,drop))-|[TCP:options-altchksumopt::0]-duplicate-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:18}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(fragment{tcp:-1:False:18}(tamper{TCP:urgptr:replace:11028},),)-|",1,[0]
0.0,[TCP:options-sackok::0]-|[TCP:options-sackok:]-tamper{TCP:ack:replace:700674468}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:options-sack:replace:},tamper{TCP:dataofs:replace:12}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:252}(tamper{TCP:dport:replace:65178}(tamper{TCP:urgptr:corrupt}(fragment{ip:-1:False:25}(tamper{TCP:options-sack:corrupt},),),),)-|",1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:1:True:9}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:41}(tamper{TCP:options-uto:replace:174},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:149}(tamper{TCP:reserved:replace:3}(tamper{TCP:dataofs:replace:8},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:2163543163}(tamper{TCP:dport:replace:65178},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:0f6c2c1693fe385adc13c261665e4bff}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:4:True}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:sport:replace:5043}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:61}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False}(tamper{TCP:dport:replace:19386},)-|[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}-|[TCP:options-sack::0]-tamper{TCP:sport:replace:54628}-|[TCP:options-nop:]-drop-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:2102154850}(fragment{tcp:-1:False}(drop,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(,tamper{TCP:options-uto:replace:28}),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,tamper{TCP:urgptr:corrupt})-|[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(fragment{ip:-1:True},tamper{TCP:chksum:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:166}(tamper{TCP:window:corrupt}(tamper{TCP:sport:replace:27113},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:True}(fragment{tcp:-1:True:5},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:dataofs:replace:7}(duplicate,),)-|[TCP:options-eol:]-tamper{TCP:dataofs:replace:7}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:7781}(duplicate(,tamper{TCP:load:replace:__DNS_REQUEST__}),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:ack:replace:298545906}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{ip:-1:False:17},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-mss:52111]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:urgptr:replace:64125}(fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:55:True:20}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False},),fragment{tcp:-1:False}),)-|",1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:-1:False:18}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,duplicate)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:chksum:replace:46428}(fragment{tcp:1:True:9}(drop,fragment{tcp:-1:False}(duplicate,)),)-|[TCP:options-uto:212]-tamper{TCP:dataofs:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:c71b042bc5dbc3d1382457d33510cd1a}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:3451342194}-|[TCP:options-sack:]-fragment{tcp:16:True:7}(fragment{tcp:-1:True}(tamper{TCP:ack:replace:2534095319},),tamper{TCP:options-uto:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(duplicate(,tamper{TCP:reserved:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-timestamp:replace:2302776892},)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:53:False:26}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:132}(tamper{TCP:dataofs:replace:8},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:117}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:33105}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:179}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:19:True:5}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-uto:replace:22}(tamper{TCP:options-sackok:replace:}(tamper{TCP:urgptr:corrupt},),),)-|[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-uto:replace:107},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:3268568474}(tamper{TCP:options-wscale:replace:176}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,tamper{TCP:options-wscale:replace:69})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(tamper{TCP:urgptr:replace:59540},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|[TCP:options-sackok::0]-|,1,[0]
0.0,"[TCP:options-sack::2]-tamper{TCP:flags:replace:FRAN}(tamper{TCP:options-timestamp:replace:2568737030}(fragment{ip:43:True},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-sack:replace:}(duplicate(,tamper{TCP:reserved:replace:7}),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:18}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:7781}(duplicate(,tamper{TCP:options-md5header:replace:4fb1e5a282f54ec1daf44f3b94062194}),)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:ack:replace:444401010}-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(,fragment{tcp:-1:True})-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:window:replace:120}(tamper{TCP:ack:replace:3852438356},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:replace:FSPU}(tamper{TCP:dport:replace:65178},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-mss:58265:0]-tamper{TCP:load:corrupt}(duplicate(,duplicate),)-|[TCP:options-sackok:]-fragment{tcp:49:True:11}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:True:5}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:6:False},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(tamper{TCP:ack:corrupt},tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:urgptr:replace:56903}(tamper{TCP:load:corrupt}(tamper{TCP:urgptr:replace:5618}(tamper{TCP:options-mss:corrupt}(duplicate,),),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:True:8}(tamper{TCP:seq:replace:3160354139}(tamper{TCP:seq:replace:1881088972},),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(tamper{TCP:sport:replace:647}(fragment{tcp:17:True}(duplicate,),),tamper{TCP:options-sack:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:load:replace:}-|,1,[0]
0.0,[TCP:window:140]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate-|[TCP:options-altchksumopt:]-fragment{ip:-1:True:5}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:reserved:replace:4},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(fragment{tcp:26:False:13},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-md5header:replace:38cc0625e661973ec140f858a72873fa},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:41}(fragment{tcp:4:False:39}(duplicate(,tamper{TCP:ack:corrupt}),),tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,fragment{ip:27:False:13})-|",1,[0]
0.0,"[TCP:options-altchksum:51]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:3}-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:sport:replace:647}(fragment{tcp:17:True}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:-1:True:2}(,duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:chksum:replace:48634}(tamper{TCP:options-sackok:replace:}(tamper{TCP:urgptr:corrupt},),),)-|[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:False:9}(drop,),)-|",1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:chksum:replace:46428}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:21:False:33}(duplicate(fragment{tcp:-1:False},),),)-|[TCP:options-nop:]-tamper{TCP:options-wscale:replace:242}-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:46:False:41}(tamper{TCP:options-uto:replace:174},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:-1:True})-|[TCP:options-sackok:]-fragment{tcp:-1:False:49}-|",1,[0]
