Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-altchksumopt::2]-drop-|,1,[-1000]
0.0,"[TCP:options-timestamp:2349316608]-duplicate(fragment{tcp:-1:False}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:True:39}(tamper{TCP:options-eol:replace:},tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,"[TCP:reserved:0]-duplicate(duplicate(fragment{ip:-1:False:5}(,duplicate),fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-altchksumopt:corrupt},tamper{TCP:dport:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:22:False:11}(tamper{TCP:ack:replace:3628318349},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False:24}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:replace:42656}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:48:True:16}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:27}(,tamper{TCP:options-md5header:corrupt}(tamper{TCP:sport:replace:29180},))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-wscale:replace:246})-|",1,[0]
0.0,"[TCP:ack:3410512885:3]-duplicate(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:89768aa3e56a245b60cdd1a29647928a}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:True})-|[TCP:options-nop:]-tamper{TCP:ack:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(duplicate(duplicate(fragment{tcp:-1:False},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:59:False:13})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:99}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(duplicate,fragment{tcp:-1:False}))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:805755579}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:options-sack::0]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:35284}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(fragment{tcp:-1:True:5},tamper{TCP:options-wscale:corrupt}),)-|",1,[0]
0.0,"[TCP:sport:52892:1]-tamper{TCP:window:replace:110}(tamper{TCP:options-timestamp:replace:3480569941},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:replace:24409}-|[TCP:chksum:33242]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:ack:2890360734]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:11}(tamper{TCP:seq:corrupt}(tamper{TCP:options-sackok:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:sport:replace:11480}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False:14}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FSAUN}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:6}-|,1,[0]
0.0,"[TCP:reserved:0]-fragment{ip:44:False:18}(fragment{tcp:25:True:12},)-|",1,[0]
0.0,"[TCP:ack:3410512885:3]-duplicate(,tamper{TCP:reserved:replace:0})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:48:False:32}(duplicate,)-|[TCP:options-sack:]-fragment{tcp:-1:False:5}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:8668}-|[TCP:options-nop::1]-tamper{TCP:options-sack:replace:}-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True:5}(duplicate,tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:urgptr:replace:34298}(duplicate(,fragment{tcp:-1:False}),),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:replace:3901437316}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True:8}(drop,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(duplicate(,tamper{TCP:urgptr:replace:33112}),drop)-|[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}-|",1,[0]
0.0,[TCP:options-uto:90]-tamper{TCP:dataofs:replace:12}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:FPUEN}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:replace:34298}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:31:False:15}(duplicate,drop)-|",1,[0]
0.0,"[TCP:options-uto:56]-fragment{tcp:-1:True:40}-|[TCP:flags:FRPAEN]-duplicate(fragment{tcp:-1:True:18}(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:11}(tamper{TCP:seq:corrupt}(tamper{TCP:dataofs:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__},),),)-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-wscale:59]-tamper{TCP:chksum:corrupt}(fragment{tcp:22:False:11},)-|[TCP:options-sackok:]-tamper{TCP:options-uto:replace:204}-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:49}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-mss:replace:22447}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(,duplicate(fragment{tcp:-1:False},)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-md5header:replace:b12319e3aedbb12ef8f1c8d3c35c5212},),)-|",1,[0]
0.0,[TCP:sport:52892:1]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-mss:replace:49401}(duplicate,))-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-timestamp:replace:40065795}(tamper{TCP:seq:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:dataofs:replace:3}(tamper{TCP:seq:corrupt},))-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:2:True:5}(tamper{TCP:options-mss:replace:19272},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:SRAUN}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:urgptr:21025]-tamper{TCP:load:replace:}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,[TCP:window:120]-tamper{TCP:chksum:replace:59193}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:45}-|[TCP:options-sack:]-duplicate(tamper{TCP:reserved:replace:3}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:dport:corrupt},)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:chksum:33242]-|[TCP:options-sack:]-tamper{TCP:urgptr:replace:24409}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:ack:replace:126590303}-|,1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:True:5}(tamper{TCP:options-uto:replace:214},duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False:27}(,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,"[TCP:sport:52892:1]-tamper{TCP:options-nop:replace:}(tamper{TCP:dport:replace:46083},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:32}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:60}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,[TCP:options-uto:110]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:options-uto:110]-duplicate(tamper{TCP:load:replace:__DNS_REQUEST__},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False:14}(duplicate,fragment{ip:-1:True:5})-|",1,[0]
0.0,[TCP:options-md5header:a9ebb853592ed1f4aee73ff3e42786a0]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:11}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False:5}(tamper{TCP:seq:replace:502286478},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:10758}-|[TCP:options-sack::0]-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:13:False:24}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-sack::0]-|[TCP:options-nop:]-tamper{TCP:urgptr:replace:17186}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:ack:3410512885:3]-duplicate-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-md5header:replace:b24ad2780c970caeb6c3568b237fd4c4},),)-|[TCP:options-sackok:]-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:chksum:corrupt},)-|[TCP:options-sack::0]-tamper{TCP:chksum:corrupt}-|[TCP:options-nop:]-|",1,[0]
0.0,"[TCP:options-timestamp:3634771417]-tamper{TCP:options-mss:replace:54177}-|[TCP:options-sack:]-duplicate(,tamper{TCP:options-uto:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-timestamp:replace:40065795}(tamper{TCP:seq:corrupt}(fragment{tcp:-1:False},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:urgptr:corrupt}(tamper{TCP:options-md5header:replace:b12319e3aedbb12ef8f1c8d3c35c5212},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:47567}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-|[TCP:options-sack:]-duplicate(tamper{TCP:dport:replace:9021},)-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:corrupt},duplicate(duplicate,))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:501e276542eaf20047ca96e7fa5da21d}(tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(tamper{TCP:options-md5header:replace:b12319e3aedbb12ef8f1c8d3c35c5212}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:ack:replace:805755579}(duplicate(,fragment{tcp:-1:False}(duplicate,)),))-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:48:False:24}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:23:True:15}(duplicate(,tamper{TCP:urgptr:replace:33112}),drop)-|[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:3db1e65555459f85399933de02324385}(tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:options-mss:replace:7478},),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:window:replace:60}-|,1,[0]
0.0,"[TCP:options-timestamp:2349316608]-duplicate(,fragment{ip:-1:False:5})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:99}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:reserved:0]-duplicate(duplicate(fragment{ip:-1:False:5}(,duplicate),),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:44:False:24}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:R}-|[TCP:chksum:33242]-duplicate(drop,)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:replace:1574736506}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:12}(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FSAUN}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(duplicate(,tamper{TCP:urgptr:replace:33112}(tamper{TCP:options-eol:replace:},)),drop)-|[TCP:options-sackok:]-tamper{TCP:seq:replace:401820024}-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:27}(,tamper{TCP:sport:replace:29180})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:True:44}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:sport:corrupt},)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:ack:2890360734]-duplicate(,tamper{TCP:ack:replace:3697600830})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(duplicate(fragment{tcp:-1:False}(duplicate,),),))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:123}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:True:30}-|,1,[0]
0.0,[TCP:options-nop::0]-fragment{tcp:-1:False}-|,1,[0]
0.0,[TCP:flags:R]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:reserved:replace:0})-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:31:False:15}(duplicate,)-|",1,[0]
0.0,[TCP:flags:R]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(,duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{ip:-1:True})-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:False:42},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:1}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(fragment{tcp:-1:False}(drop,),fragment{ip:-1:True:30}(,tamper{TCP:options-nop:corrupt}))-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(fragment{tcp:-1:True:5},tamper{TCP:options-wscale:corrupt}(drop,)),)-|",1,[0]
0.0,[TCP:options-mss:1408]-drop-|[TCP:options-sack:]-tamper{TCP:sport:replace:35081}-|,1,[0]
0.0,[TCP:options-uto:110]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:60}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{ip:-1:True:36})-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:window:replace:40}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:53:False:40},)-|",1,[0]
0.0,[TCP:ack:3410512885:3]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-timestamp:corrupt}(drop,),fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:chksum:corrupt})-|[TCP:options-nop::1]-drop-|",1,[0]
0.0,"[TCP:chksum:33242]-drop-|[TCP:options-sack:]-tamper{TCP:urgptr:replace:24409}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:5731}-|,1,[0]
0.0,"[TCP:options-uto:110]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-sackok:]-tamper{TCP:window:replace:50}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,"[TCP:ack:2183410116]-duplicate(tamper{TCP:options-sackok:corrupt},tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(duplicate(tamper{TCP:urgptr:replace:33112},),drop)-|[TCP:options-sackok:]-fragment{tcp:-1:True}-|",1,[0]
0.0,[TCP:options-md5header:71ed81cb9d133d531918ea56ca46ec14:4]-tamper{TCP:urgptr:replace:47567}-|,1,[0]
0.0,[TCP:ack:1697989887]-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(,fragment{tcp:35:True})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:11}(tamper{TCP:options-nop:corrupt}(tamper{TCP:dataofs:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__},),),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:242}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-uto:replace:211},)-|",1,[0]
0.0,"[TCP:window:50]-duplicate(,tamper{TCP:reserved:replace:0})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:replace:11}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-eol:replace:},)-|[TCP:urgptr:21025]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-eol::0]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(fragment{tcp:-1:False},))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{ip:-1:True:30}(,tamper{TCP:reserved:corrupt}),tamper{TCP:dataofs:replace:2})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:replace:6}(tamper{TCP:options-md5header:replace:b3e74f722d22ce2d974021b6a3c6e07b},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:True:39}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:urgptr:49551]-duplicate(fragment{ip:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-timestamp:2349316608]-duplicate(fragment{tcp:-1:False}(fragment{tcp:48:True:34},),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:-1:True:39}(tamper{TCP:options-sackok:replace:},tamper{TCP:options-eol:corrupt})-|",1,[0]
0.0,[TCP:options-uto:90]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(fragment{tcp:-1:True:5},tamper{TCP:options-wscale:corrupt}),)-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}-|",1,[0]
0.0,[TCP:options-uto:110]-tamper{TCP:urgptr:replace:442}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-timestamp:corrupt},)-|[TCP:options-sack::0]-fragment{tcp:-1:False}-|[TCP:options-nop:]-tamper{TCP:dport:replace:31051}-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:14:True:7}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-sackok:]-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:5}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:replace:213126719}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:22:False:11}(tamper{TCP:flags:replace:FPAU},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:flags:replace:R}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dataofs:replace:3}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,duplicate(duplicate,))-|[TCP:options-sackok:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(duplicate(duplicate(fragment{tcp:-1:False},),tamper{TCP:options-altchksum:corrupt}),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:726410246}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:32}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(fragment{tcp:-1:True:5},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:9:False:4}(,duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:45:False:40}-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-uto:replace:214}-|,1,[0]
0.0,[TCP:ack:4291610326:4]-|,1,[0]
0.0,[TCP:options-uto:110]-tamper{TCP:flags:corrupt}-|[TCP:sport:29212]-fragment{tcp:-1:False:12}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sack:replace:}-|[TCP:options-nop::0]-|,1,[0]
0.0,"[TCP:options-nop::0]-fragment{tcp:-1:True:6}(tamper{TCP:options-timestamp:replace:3664228189},tamper{TCP:chksum:replace:48039})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:0}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksum:173]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:11}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:-1:False:17}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(duplicate,)-|[TCP:options-sackok:]-drop-|",1,[0]
0.0,"[TCP:ack:3410512885:3]-duplicate(,tamper{TCP:chksum:replace:58885})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:38343}(fragment{tcp:-1:False},)-|[TCP:options-nop::0]-tamper{TCP:dport:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:89768aa3e56a245b60cdd1a29647928a}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False:5}(tamper{TCP:urgptr:replace:2276},),)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(,tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:2795979410}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:False:23}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-eol:corrupt},drop)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(fragment{tcp:1:True},)-|[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:8668}-|[TCP:options-nop::0]-tamper{TCP:options-mss:replace:42660}-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:30}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:window:corrupt},),)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{ip:-1:False:23}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:sport:4107]-tamper{TCP:window:replace:110}(tamper{TCP:options-timestamp:replace:3480569941},)-|",1,[0]
0.0,"[TCP:ack:2183410116]-duplicate(,fragment{tcp:-1:True:5})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True},tamper{TCP:options-timestamp:replace:3354235351})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:dc13080617e67fddd1b5284bdc6d6075}(tamper{TCP:reserved:replace:2},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:False:42},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:46}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:dataofs:replace:3})-|[TCP:options-sack::0]-fragment{tcp:-1:True}-|[TCP:options-nop:]-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:57:True:12})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:17525}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__DNS_REQUEST__}(fragment{tcp:-1:False:27},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:47567}(tamper{TCP:options-eol:replace:},)-|",1,[0]
