Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sack:]-drop-|,1,[-1000]
0.0,"[TCP:flags:PA]-tamper{TCP:seq:replace:1618361734}(duplicate(,fragment{tcp:-1:False}(,tamper{TCP:window:replace:90})),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:3385498328}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:replace:17710}(tamper{TCP:options-md5header:corrupt}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate)-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|",1,[0]
0.0,[TCP:reserved:0]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,duplicate(,tamper{TCP:flags:corrupt}))-|[TCP:options-sack:]-tamper{TCP:reserved:replace:6}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:True:20},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|[TCP:options-nop:]-fragment{tcp:-1:True}-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|[TCP:options-sack:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dataofs:replace:8}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-nop:replace:},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:dport:corrupt}(tamper{TCP:chksum:corrupt},))-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dataofs:replace:9}-|[TCP:options-sack::2]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:5:True:33},drop)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:202}-|,1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:chksum:replace:17277}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:replace:3201987688}(tamper{TCP:load:replace:__HTTP_REQUEST__}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:17710},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:18540}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:2115742247}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:17710}(tamper{TCP:seq:corrupt}(tamper{TCP:flags:replace:FRPAEN},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:22049}(duplicate(,tamper{TCP:seq:replace:10833040}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:13992}(fragment{tcp:-1:True}(duplicate,),)-|",1,[0]
0.0,[TCP:dataofs:1]-fragment{tcp:27:True}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:replace:22049}(duplicate(tamper{TCP:seq:corrupt}(tamper{TCP:chksum:replace:21655},),),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:chksum:replace:2963})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:urgptr:12386:0]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(tamper{TCP:seq:replace:10833040},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:56:False:28}(tamper{TCP:flags:replace:SRPAUC},)-|",1,[0]
0.0,[TCP:dport:31799]-duplicate-|,1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-nop::3]-tamper{TCP:options-altchksum:replace:222}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-eol:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:18:False:40}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:reserved:0]-duplicate(,tamper{TCP:dataofs:replace:4})-|[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:load:replace:__HTTP_REQUEST__}(fragment{tcp:-1:True}(duplicate,fragment{tcp:-1:True}),),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate,fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:5}-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dport:replace:3790}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:5}(fragment{tcp:-1:False},fragment{tcp:-1:True})-|[TCP:options-mss:25460]-tamper{TCP:options-md5header:corrupt}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:1773605217}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:flags:SA]-fragment{tcp:27:True}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-nop:replace:},),)-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:120}(duplicate(tamper{TCP:seq:replace:1158679587},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:window:replace:120}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:options-altchksum:replace:102}(duplicate(tamper{TCP:dport:replace:26558},),),duplicate(duplicate,)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:878550498}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-nop:corrupt}(tamper{TCP:dport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:replace:17710}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:flags:replace:FRPAEN},),),)-|[TCP:options-uto:237]-tamper{TCP:sport:replace:3450}-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:reserved:0]-duplicate(,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True:5}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:53:False:14}(drop,),)-|[TCP:options-nop:]-|[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False:49},)-|",1,[0]
0.0,"[TCP:window:70]-tamper{TCP:chksum:replace:63325}(tamper{TCP:options-nop:replace:}(tamper{TCP:options-nop:corrupt}(tamper{TCP:ack:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:corrupt},)-|[TCP:options-nop:]-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:chksum:replace:4352}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:47837}(tamper{TCP:reserved:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(,tamper{TCP:seq:replace:3031153890}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-timestamp:corrupt}(duplicate,),),)-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:49:False},)-|",1,[0]
0.0,"[TCP:flags:PA]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:56:False:28}(tamper{TCP:flags:replace:F},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(drop,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-eol:corrupt}(tamper{TCP:dport:corrupt},),drop)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:24038}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:3393119578}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-altchksum:replace:4})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:38518}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:32975}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:bfbdtmwjyy}(duplicate(tamper{TCP:load:corrupt},fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-sack:replace:}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:flags:corrupt}(tamper{TCP:seq:replace:3871106164},),),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True},tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:15}(tamper{TCP:dport:replace:10068},)-|[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:chksum:replace:51490}-|,1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:53:False:14})-|[TCP:options-nop:]-tamper{TCP:flags:replace:RAEC}-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{ip:5:False},tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:sport:replace:58132}-|,1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:seq:replace:1301911728}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:ack:corrupt},duplicate(fragment{tcp:-1:False},))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:sport:corrupt}-|[TCP:options-nop::0]-tamper{TCP:urgptr:corrupt}-|,1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-uto:replace:250}(tamper{TCP:options-eol:replace:}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-wscale:replace:87}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:2867678640}(duplicate(,tamper{TCP:options-uto:replace:66}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:20}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:dataofs:replace:1}-|,1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-uto:replace:250}(tamper{TCP:load:corrupt}(duplicate(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:replace:17710},)-|[TCP:options-nop::0]-tamper{TCP:load:replace:__DNS_REQUEST__}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:flags:corrupt}(tamper{TCP:seq:replace:3871106164},),),)-|",1,[0]
0.0,"[TCP:window:70]-tamper{TCP:chksum:replace:63325}(tamper{TCP:options-nop:corrupt}(tamper{TCP:ack:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:False:4}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:corrupt},fragment{tcp:-1:True})-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-timestamp:replace:4157420047}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:seq:replace:922639846}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-uto:corrupt},)-|[TCP:options-sack:]-tamper{TCP:dataofs:replace:15}-|",1,[0]
0.0,[TCP:options-eol:]-|[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,[TCP:options-nop:]-|[TCP:flags:PA]-tamper{TCP:options-md5header:replace:6184822bf709a8afecd0559729058cdf}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-wscale:154]-duplicate-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:flags:replace:FSRPAUEC}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:17710}(tamper{TCP:window:replace:60}(duplicate(drop,duplicate),),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:window:replace:120}-|[TCP:reserved:0]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:21106}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:5:True:33}(,duplicate),drop)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|[TCP:options-nop:]-fragment{tcp:-1:True}-|[TCP:options-sack:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dataofs:corrupt}(fragment{tcp:23:True},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:2867678640}(duplicate(,tamper{TCP:options-uto:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(,tamper{TCP:sport:corrupt}(fragment{ip:-1:True:5}(,duplicate),)),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-nop:corrupt},drop)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:2867678640}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:reserved:replace:3},tamper{TCP:reserved:corrupt}),),)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-uto:replace:250}(tamper{TCP:options-eol:replace:}(duplicate(,tamper{TCP:dataofs:replace:15}),),)-|",1,[0]
0.0,"[TCP:options-uto:231]-tamper{TCP:chksum:replace:63325}(tamper{TCP:options-nop:replace:}(tamper{TCP:options-wscale:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:chksum:replace:17277}(duplicate(,fragment{tcp:-1:False}(fragment{tcp:-1:True},)),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:dport:corrupt},tamper{TCP:options-altchksumopt:corrupt}(duplicate(tamper{TCP:options-sackok:replace:},),))-|",1,[0]
0.0,"[TCP:flags:SA]-fragment{tcp:27:True}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:sport:replace:22049}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:corrupt}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:flags:corrupt}(tamper{TCP:dport:replace:18252},),),),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:window:replace:130})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:window:replace:120}(duplicate(tamper{TCP:seq:replace:1158679587}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:dataofs:corrupt}(duplicate(tamper{TCP:chksum:replace:20859},),),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(,fragment{ip:9:False:4})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:53:False:14},)-|[TCP:options-nop:]-tamper{TCP:flags:replace:RAEC}(tamper{TCP:options-sack:replace:},)-|[TCP:options-nop:]-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:55875}(tamper{TCP:sport:replace:22049}(duplicate(,fragment{tcp:-1:True}),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,[TCP:dataofs:1]-fragment{ip:-1:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:47837}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:0}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-md5header:9d24d7b45805da9e11f50987b24969fb]-duplicate(tamper{TCP:load:corrupt},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-nop:corrupt}(tamper{TCP:dport:corrupt}(duplicate,),),drop)-|",1,[0]
0.0,[TCP:options-uto:156:0]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(drop,),fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:10833040}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:17710}(tamper{TCP:sport:replace:18233}(tamper{TCP:options-eol:replace:},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:False}(tamper{TCP:chksum:replace:8423},tamper{TCP:dataofs:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{ip:5:False},fragment{tcp:-1:True:5})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:47837}(tamper{TCP:reserved:replace:7},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(drop,tamper{TCP:options-nop:replace:}(fragment{tcp:-1:True},))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:56:True:28}(tamper{TCP:options-nop:replace:},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:32975}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:window:70]-tamper{TCP:chksum:replace:63325}(tamper{TCP:options-nop:replace:}(tamper{TCP:options-nop:corrupt}(tamper{TCP:ack:corrupt}(duplicate,),),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:flags:corrupt}(tamper{TCP:seq:replace:3871106164},),),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dataofs:corrupt}-|[TCP:seq:965948983]-tamper{TCP:options-timestamp:replace:2115742247}-|,1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:flags:replace:PAUEC}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(duplicate(tamper{TCP:load:corrupt},fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:replace:3201987688}(tamper{TCP:load:replace:__HTTP_REQUEST__}(duplicate,),)-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False}(fragment{tcp:-1:True}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:seq:replace:3629950409}-|[TCP:options-sackok:]-|,1,[0]
0.0,[TCP:flags:PA]-tamper{TCP:load:replace:gzoc9b9nbq}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:15}(tamper{TCP:dport:replace:10068},)-|[TCP:options-sack:]-tamper{TCP:reserved:replace:7}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:7385}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,[TCP:options-nop::0]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:flags:PA]-duplicate(fragment{tcp:-1:True},)-|[TCP:options-eol::0]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:sport:replace:13992}(fragment{tcp:-1:False:30}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:35711}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:17710}(tamper{TCP:urgptr:replace:47837}(tamper{TCP:options-wscale:replace:34},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:sport:replace:18233}(tamper{TCP:options-eol:replace:}(tamper{TCP:flags:replace:FRPCN},),),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:corrupt}(tamper{TCP:seq:corrupt},),fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:sport:replace:17710}(tamper{TCP:options-sack:corrupt}(tamper{TCP:load:corrupt},),),)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:-1:False}-|[TCP:options-sackok::0]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:140}(duplicate(fragment{tcp:-1:True},tamper{TCP:options-altchksumopt:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:56:False:28}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-nop:corrupt},tamper{TCP:options-altchksumopt:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:seq:replace:3357789857}-|,1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:replace:3201987688}(tamper{TCP:load:replace:__HTTP_REQUEST__}(duplicate(tamper{TCP:options-wscale:corrupt},),),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:52}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:15:False:7}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|[TCP:options-nop:]-fragment{ip:-1:True}-|[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-sack:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-sackok:replace:},)-|[TCP:options-sack:]-fragment{tcp:-1:True}-|",1,[0]
0.0,[TCP:options-sack:]-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:replace:1}(tamper{TCP:sport:replace:17710}(tamper{TCP:options-wscale:corrupt},),)-|[TCP:options-nop::0]-tamper{TCP:options-mss:replace:41625}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|[TCP:options-altchksumopt:]-duplicate-|",1,[0]
0.0,"[TCP:ack:552213762:4]-tamper{TCP:flags:corrupt}(duplicate(duplicate(,drop),),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:3}-|[TCP:options-sackok:]-|,1,[0]
